# 0.886416
Q1002223	2	1	Jones	_name_	NNP	PERSON	nsubj	O	O/0.999852	O/0.999852	YES/0.000148
Q280898	58	8	,	,	,	O	punct	O	O/0.999979	O/0.999979	YES/0.000021
Q280898	58	9	with	with	IN	O	mark	O	O/0.999974	O/0.999974	YES/0.000026
Q280898	58	11	Furth	_name_	NNP	PERSON	nsubj	O	O/0.999825	O/0.999825	YES/0.000175
Q280898	58	11	serving	serve	VBG	O	acl:relcl	O	O/0.999867	O/0.999867	YES/0.000133
Q280898	58	12	as	as	IN	O	case	O	O/0.999917	O/0.999917	YES/0.000083
Q280898	58	13	creative	creative	JJ	O	amod	O	O/0.999876	O/0.999876	YES/0.000124
Q280898	58	14	consultant	consultant	NN	O	nmod:as	O	O/0.999896	O/0.999896	YES/0.000104
Q280898	58	15	.	.	.	O	punct	O	O/0.999921	O/0.999921	YES/0.000079

# 0.963929
Q280898	68	0	From	from	IN	O	case	O	O/0.999733	O/0.999733	YES/0.000267
Q280898	68	1	the	the	DT	O	det	O	O/0.999935	O/0.999935	YES/0.000065
Q280898	68	2	website	website	NN	O	root	O	O/0.999934	O/0.999934	YES/0.000066
Q280898	68	3	:	:	:	O	punct	O	O/0.999896	O/0.999896	YES/0.000104
Q280898	68	4	``	``	``	O	punct	O	O/0.999874	O/0.999874	YES/0.000126
Q280898	68	5	Exploring	explore	VBG	O	dep	O	O/0.999895	O/0.999895	YES/0.000105
Q280898	68	6	the	the	DT	O	det	O	O/0.999945	O/0.999945	YES/0.000055
Q280898	68	7	behind-the-scenes	behind-the-scenes	JJ	O	amod	O	O/0.999958	O/0.999958	YES/0.000042
Q280898	68	8	conflict	conflict	NN	O	dobj	O	O/0.999933	O/0.999933	YES/0.000067
Q280898	68	9	between	between	IN	O	case	O	O/0.999950	O/0.999950	YES/0.000050
Q280898	68	10	the	the	DT	O	det	O	O/0.999984	O/0.999984	YES/0.000016
Q280898	68	11	two	_num_	CD	NUMBER	nummod_company	O	O/0.966392	O/0.966392	YES/0.033608
Q280898	68	12	companies	company	NNS	O	nmod:between	O	O/0.999967	O/0.999967	YES/0.000033
Q280898	68	13	,	,	,	O	punct	O	O/0.999909	O/0.999909	YES/0.000091
Q280898	68	14	Discordia	Discordia	NNP	ORGANIZATION	nsubj	O	O/0.999932	O/0.999932	YES/0.000068
Q280898	68	15	introduces	introduce	VBZ	O	parataxis	O	O/0.999910	O/0.999910	YES/0.000090
Q280898	68	16	long-time	long-time	JJ	O	amod	O	O/0.999912	O/0.999912	YES/0.000088
Q280898	68	17	Dark	dark	JJ	O	amod	O	O/0.999908	O/0.999908	YES/0.000092
Q280898	68	18	Tower	tower	NN	O	compound	O	O/0.999957	O/0.999957	YES/0.000043
Q280898	68	19	fans	fan	NNS	O	dobj	O	O/0.999962	O/0.999962	YES/0.000038
Q280898	68	20	to	to	TO	O	case	O	O/0.999967	O/0.999967	YES/0.000033
Q280898	68	21	new	new	JJ	O	amod	O	O/0.999965	O/0.999965	YES/0.000035
Q280898	68	22	characters	character	NNS	O	nmod:to	O	O/0.999953	O/0.999953	YES/0.000047
Q280898	68	23	and	and	CC	O	cc	O	O/0.999935	O/0.999935	YES/0.000065
Q280898	68	24	numerous	numerous	JJ	O	amod	O	O/0.999847	O/0.999847	YES/0.000153
Q280898	68	25	mechanical/magical	mechanical/magical	JJ	O	amod	O	O/0.999934	O/0.999934	YES/0.000066
Q280898	68	26	items	item	NNS	O	nmod:to	O	O/0.999868	O/0.999868	YES/0.000132
Q280898	68	27	developed	develop	VBN	O	acl	O	O/0.999831	O/0.999831	YES/0.000169
Q280898	68	28	by	by	IN	O	case	O	O/0.999979	O/0.999979	YES/0.000021
Q280898	68	30	Mid-World	_name_	NNP	PERSON	nmod:poss	O	O/0.999960	O/0.999960	YES/0.000040
Q280898	68	30	's	's	POS	O	case	O	O/0.999976	O/0.999976	YES/0.000024
Q280898	68	31	Old	old	JJ	O	amod	O	O/0.999829	O/0.999829	YES/0.000171
Q280898	68	32	Ones	one	NNS	O	nmod:by	O	O/0.999941	O/0.999941	YES/0.000059
Q280898	68	33	.	.	.	O	punct	O	O/0.999922	O/0.999922	YES/0.000078

# 0.952385
Q280898	71	0	On	on	IN	O	case	O	O/0.999728	O/0.999728	YES/0.000272
Q280898	71	1	September	September	NNP	DATE	nmod:on	O	O/0.999857	O/0.999857	YES/0.000143
Q280898	71	2	8	8	CD	DATE	nummod	O	O/0.999949	O/0.999949	YES/0.000051
Q280898	71	3	,	,	,	DATE	punct	O	O/0.999954	O/0.999954	YES/0.000046
Q280898	71	4	2010	2010	CD	DATE	nummod	O	O/0.999963	O/0.999963	YES/0.000037
Q280898	71	5	,	,	,	O	punct	O	O/0.999962	O/0.999962	YES/0.000038
Q280898	71	6	an	a	DT	O	det	O	O/0.999958	O/0.999958	YES/0.000042
Q280898	71	7	official	official	JJ	O	amod	O	O/0.999868	O/0.999868	YES/0.000132
Q280898	71	8	announcement	announcement	NN	O	nsubjpass	O	O/0.999935	O/0.999935	YES/0.000065
Q280898	71	9	was	be	VBD	O	auxpass	O	O/0.999922	O/0.999922	YES/0.000078
Q280898	71	10	made	make	VBN	O	root	O	O/0.999941	O/0.999941	YES/0.000059
Q280898	71	11	that	that	IN	O	mark	O	O/0.999809	O/0.999809	YES/0.000191
Q280898	71	12	the	the	DT	O	det	O	O/0.999967	O/0.999967	YES/0.000033
Q280898	71	13	series	series	NN	O	nsubjpass	O	O/0.999833	O/0.999833	YES/0.000167
Q280898	71	14	would	would	MD	O	aux	O	O/0.999950	O/0.999950	YES/0.000050
Q280898	71	15	be	be	VB	O	auxpass	O	O/0.999890	O/0.999890	YES/0.000110
Q280898	71	16	brought	bring	VBN	O	ccomp	O	O/0.999950	O/0.999950	YES/0.000050
Q280898	71	17	to	to	TO	O	case	O	O/0.999913	O/0.999913	YES/0.000087
Q280898	71	18	both	both	CC	O	cc:preconj	O	O/0.999945	O/0.999945	YES/0.000055
Q280898	71	19	the	the	DT	O	det	O	O/0.999985	O/0.999985	YES/0.000015
Q280898	71	20	big	big	JJ	O	nmod:to	O	O/0.999921	O/0.999921	YES/0.000079
Q280898	71	21	and	and	CC	O	cc	O	O/0.999951	O/0.999951	YES/0.000049
Q280898	71	22	the	the	DT	O	det	O	O/0.999963	O/0.999963	YES/0.000037
Q280898	71	23	small	small	JJ	O	amod	O	O/0.999908	O/0.999908	YES/0.000092
Q280898	71	24	screens	screen	NNS	O	nmod:to	O	O/0.999936	O/0.999936	YES/0.000064
Q280898	71	25	via	via	IN	O	case	O	O/0.999942	O/0.999942	YES/0.000058
Q280898	71	26	a	a	DT	O	det	O	O/0.999958	O/0.999958	YES/0.000042
Q280898	71	27	trilogy	trilogy	NN	O	nmod:via	O	O/0.999918	O/0.999918	YES/0.000082
Q280898	71	28	of	of	IN	O	case	O	O/0.999858	O/0.999858	YES/0.000142
Q280898	71	29	feature	feature	NN	O	compound	O	O/0.999746	O/0.999746	YES/0.000254
Q280898	71	30	films	film	NNS	O	nmod:of	O	O/0.999960	O/0.999960	YES/0.000040
Q280898	71	31	and	and	CC	O	cc	O	O/0.999911	O/0.999911	YES/0.000089
Q280898	71	32	two	_num_	CD	NUMBER	nummod_season	O	O/0.955844	O/0.955844	YES/0.044156
Q280898	71	33	seasons	season	NNS	O	nmod:of	O	O/0.999971	O/0.999971	YES/0.000029
Q280898	71	34	of	of	IN	O	case	O	O/0.999923	O/0.999923	YES/0.000077
Q280898	71	35	a	a	DT	O	det	O	O/0.999845	O/0.999845	YES/0.000155
Q280898	71	36	television	television	NN	O	compound	O	O/0.999844	O/0.999844	YES/0.000156
Q280898	71	37	series	series	NN	O	nmod:of	O	O/0.999948	O/0.999948	YES/0.000052
Q280898	71	38	to	to	TO	O	case	O	O/0.999940	O/0.999940	YES/0.000060
Q280898	71	39	bridge	bridge	NN	O	compound	O	O/0.999924	O/0.999924	YES/0.000076
Q280898	71	40	gaps	gap	NNS	O	nmod:to	O	O/0.999925	O/0.999925	YES/0.000075
Q280898	71	41	between	between	IN	O	case	O	O/0.999843	O/0.999843	YES/0.000157
Q280898	71	42	the	the	DT	O	det	O	O/0.999943	O/0.999943	YES/0.000057
Q280898	71	43	films	film	NNS	O	nmod:between	O	O/0.999947	O/0.999947	YES/0.000053
Q280898	71	44	.	.	.	O	punct	O	O/0.999962	O/0.999962	YES/0.000038

# 0.595288
Q971694	0	0	The	the	DT	O	det	O	O/0.999913	O/0.999913	YES/0.000087
Q971694	0	1	U.S.A.	U.S.A.	NNP	ORGANIZATION	compound	O	O/0.999819	O/0.999819	YES/0.000181
Q971694	0	2	Trilogy	trilogy	NN	ORGANIZATION	nsubj	O	O/0.999950	O/0.999950	YES/0.000050
Q971694	0	3	is	be	VBZ	O	cop	O	O/0.999949	O/0.999949	YES/0.000051
Q971694	0	4	a	a	DT	O	det	O	O/0.999817	O/0.999817	YES/0.000183
Q971694	0	5	series	series	NN	O	root	O	O/0.999955	O/0.999955	YES/0.000045
Q971694	0	6	of	of	IN	O	case	O	O/0.998395	O/0.998395	YES/0.001605
Q971694	0	7	three	_num_	CD	NUMBER	nummod_novel	YES	YES/0.599984	O/0.400016	YES/0.599984
Q971694	0	8	novels	novel	NNS	O	nmod:of	O	O/0.998661	O/0.998661	YES/0.001339
Q971694	0	9	by	by	IN	O	case	O	O/0.999904	O/0.999904	YES/0.000096
Q971694	0	10	American	american	JJ	MISC	amod	O	O/0.999887	O/0.999887	YES/0.000113
Q971694	0	11	writer	writer	NN	O	compound	O	O/0.999982	O/0.999982	YES/0.000018
Q971694	0	15	John_Dos_Passos	_name_	NNP	PERSON	compound_compound_nmod:by	O	O/0.999962	O/0.999962	YES/0.000038
Q971694	0	15	,	,	,	O	punct	O	O/0.999931	O/0.999931	YES/0.000069
Q971694	0	16	comprising	comprise	VBG	O	acl	O	O/0.999711	O/0.999711	YES/0.000289
Q971694	0	17	the	the	DT	O	det	O	O/0.999707	O/0.999707	YES/0.000293
Q971694	0	18	novels	novel	NNS	O	dobj	O	O/0.999905	O/0.999905	YES/0.000095
Q971694	0	19	The	the	DT	O	det	O	O/0.999969	O/0.999969	YES/0.000031
Q971694	0	20	42nd	42nd	NNP	ORDINAL	compound	O	O/0.999849	O/0.999849	YES/0.000151
Q971694	0	21	Parallel	parallel	JJ	O	dep	O	O/0.999925	O/0.999925	YES/0.000075
Q971694	0	22	-LRB-	-lrb-	-LRB-	O	punct	O	O/0.999941	O/0.999941	YES/0.000059
Q971694	0	23	1930	1930	CD	DATE	appos	O	O/0.999958	O/0.999958	YES/0.000042
Q971694	0	24	-RRB-	-rrb-	-RRB-	O	punct	O	O/0.999975	O/0.999975	YES/0.000025
Q971694	0	25	;	;	:	O	punct	O	O/0.999924	O/0.999924	YES/0.000076
Q971694	0	26	1919	1919	CD	DATE	nummod	O	O/0.999825	O/0.999825	YES/0.000175
Q971694	0	27	-LRB-	-lrb-	-LRB-	O	punct	O	O/0.999908	O/0.999908	YES/0.000092
Q971694	0	28	1932	1932	CD	DATE	dep	O	O/0.999958	O/0.999958	YES/0.000042
Q971694	0	29	-RRB-	-rrb-	-RRB-	O	punct	O	O/0.999988	O/0.999988	YES/0.000012
Q971694	0	30	;	;	:	O	punct	O	O/0.999952	O/0.999952	YES/0.000048
Q971694	0	31	and	and	CC	O	cc	O	O/0.999896	O/0.999896	YES/0.000104
Q971694	0	32	The	the	DT	O	det	O	O/0.999940	O/0.999940	YES/0.000060
Q971694	0	33	Big	big	JJ	MISC	amod	O	O/0.999897	O/0.999897	YES/0.000103
Q971694	0	34	Money	money	NN	MISC	dep	O	O/0.999925	O/0.999925	YES/0.000075
Q971694	0	35	-LRB-	-lrb-	-LRB-	O	punct	O	O/0.999941	O/0.999941	YES/0.000059
Q971694	0	36	1936	1936	CD	DATE	appos	O	O/0.999897	O/0.999897	YES/0.000103
Q971694	0	37	-RRB-	-rrb-	-RRB-	O	punct	O	O/0.999973	O/0.999973	YES/0.000027
Q971694	0	38	.	.	.	O	punct	O	O/0.999942	O/0.999942	YES/0.000058

# 0.639216
Q971694	1	0	The	the	DT	O	det	O	O/0.999566	O/0.999566	YES/0.000434
Q971694	1	1	three	_num_	CD	NUMBER	nummod_book	YES	YES/0.641570	O/0.358430	YES/0.641570
Q971694	1	2	books	book	NNS	O	nsubjpass	O	O/0.999616	O/0.999616	YES/0.000384
Q971694	1	3	were	be	VBD	O	auxpass	O	O/0.999943	O/0.999943	YES/0.000057
Q971694	1	4	first	_ord_	JJ	ORDINAL	advmod_publish	O	O/0.999483	O/0.999483	YES/0.000517
Q971694	1	5	published	publish	VBN	O	root	O	O/0.999943	O/0.999943	YES/0.000057
Q971694	1	6	together	together	RB	O	advmod	O	O/0.999973	O/0.999973	YES/0.000027
Q971694	1	7	in	in	IN	O	case	O	O/0.999933	O/0.999933	YES/0.000067
Q971694	1	8	a	a	DT	O	det	O	O/0.999819	O/0.999819	YES/0.000181
Q971694	1	9	single	single	JJ	O	amod	O	O/0.999401	O/0.999401	YES/0.000599
Q971694	1	10	volume	volume	NN	O	nmod:in	O	O/0.999748	O/0.999748	YES/0.000252
Q971694	1	11	titled	title	VBN	O	acl	O	O/0.999797	O/0.999797	YES/0.000203
Q971694	1	12	U.S.A.	U.S.A.	NNP	O	dobj	O	O/0.999939	O/0.999939	YES/0.000061
Q971694	1	13	by	by	IN	O	case	O	O/0.999956	O/0.999956	YES/0.000044
Q971694	1	16	Harcourt_Brace	_name_	NNP	PERSON	compound_nmod:by	O	O/0.999965	O/0.999965	YES/0.000035
Q971694	1	16	in	in	IN	O	case	O	O/0.999980	O/0.999980	YES/0.000020
Q971694	1	17	January	January	NNP	DATE	nmod:in	O	O/0.999848	O/0.999848	YES/0.000152
Q971694	1	18	1938	1938	CD	DATE	nummod	O	O/0.999911	O/0.999911	YES/0.000089
Q971694	1	19	.	.	.	O	punct	O	O/0.999922	O/0.999922	YES/0.000078

# 0.973840
Q971694	3	0	Houghton	Houghton	NNP	LOCATION	compound	O	O/0.999770	O/0.999770	YES/0.000230
Q971694	3	1	Mifflin	Mifflin	NNP	LOCATION	nsubj	O	O/0.999915	O/0.999915	YES/0.000085
Q971694	3	2	issued	issue	VBD	O	root	O	O/0.999953	O/0.999953	YES/0.000047
Q971694	3	3	two	_num_	CD	NUMBER	nummod_set	O	O/0.975057	O/0.975057	YES/0.024943
Q971694	3	4	boxed	box	VBN	O	amod	O	O/0.999965	O/0.999965	YES/0.000035
Q971694	3	5	three-volume	three-volume	JJ	O	amod	O	O/0.999913	O/0.999913	YES/0.000087
Q971694	3	6	sets	set	NNS	O	dobj	O	O/0.999949	O/0.999949	YES/0.000051
Q971694	3	7	in	in	IN	O	case	O	O/0.999987	O/0.999987	YES/0.000013
Q971694	3	8	1946	1946	CD	DATE	nmod:in	O	O/0.999903	O/0.999903	YES/0.000097
Q971694	3	9	with	with	IN	O	case	O	O/0.999919	O/0.999919	YES/0.000081
Q971694	3	10	color	color	NN	O	compound	O	O/0.999925	O/0.999925	YES/0.000075
Q971694	3	11	endpapers	endpaper	NNS	O	nmod:with	O	O/0.999912	O/0.999912	YES/0.000088
Q971694	3	12	and	and	CC	O	cc	O	O/0.999904	O/0.999904	YES/0.000096
Q971694	3	13	illustrations	illustration	NNS	O	nmod:with	O	O/0.999795	O/0.999795	YES/0.000205
Q971694	3	14	by	by	IN	O	case	O	O/0.999968	O/0.999968	YES/0.000032
Q971694	3	17	Reginald_Marsh	_name_	NNP	PERSON	compound_nmod:by	O	O/0.999938	O/0.999938	YES/0.000062
Q971694	3	17	.	.	.	O	punct	O	O/0.999977	O/0.999977	YES/0.000023

# 0.939180
Q971694	4	0	The	the	DT	O	det	O	O/0.999920	O/0.999920	YES/0.000080
Q971694	4	1	first	_ord_	JJ	ORDINAL	amod_edition	O	O/0.999918	O/0.999918	YES/0.000082
Q971694	4	2	illustrated	illustrated	JJ	O	amod	O	O/0.999939	O/0.999939	YES/0.000061
Q971694	4	3	edition	edition	NN	O	nsubjpass	O	O/0.999960	O/0.999960	YES/0.000040
Q971694	4	4	was	be	VBD	O	auxpass	O	O/0.999956	O/0.999956	YES/0.000044
Q971694	4	5	limited	limit	VBN	O	root	O	O/0.999980	O/0.999980	YES/0.000020
Q971694	4	6	to	to	TO	O	case	O	O/0.999971	O/0.999971	YES/0.000029
Q971694	4	7	365	_num_	CD	NUMBER	nummod_copy	O	O/0.982133	O/0.982133	YES/0.017867
Q971694	4	8	copies	copy	NNS	O	nmod:to	O	O/0.999986	O/0.999986	YES/0.000014
Q971694	4	9	,	,	,	O	punct	O	O/0.999928	O/0.999928	YES/0.000072
Q971694	4	10	350	_num_	CD	NUMBER	appos_copy	O	O/0.957750	O/0.957750	YES/0.042250
Q971694	4	11	signed	sign	VBN	O	acl	O	O/0.999882	O/0.999882	YES/0.000118
Q971694	4	12	by	by	IN	O	case	O	O/0.999866	O/0.999866	YES/0.000134
Q971694	4	13	both	both	CC	O	cc:preconj	O	O/0.999984	O/0.999984	YES/0.000016
Q971694	4	16	Dos_Passos	_name_	NNP	PERSON	compound_nmod:by	O	O/0.999982	O/0.999982	YES/0.000018
Q971694	4	16	and	and	CC	O	cc	O	O/0.999987	O/0.999987	YES/0.000013
Q971694	4	18	Marsh	_name_	NNP	PERSON	nmod:by	O	O/0.999967	O/0.999967	YES/0.000033
Q971694	4	18	,	,	,	O	punct	O	O/0.999988	O/0.999988	YES/0.000012
Q971694	4	19	in	in	IN	O	case	O	O/0.999967	O/0.999967	YES/0.000033
Q971694	4	20	a	a	DT	O	det	O	O/0.999898	O/0.999898	YES/0.000102
Q971694	4	21	deluxe	deluxe	JJ	O	amod	O	O/0.999973	O/0.999973	YES/0.000027
Q971694	4	22	binding	binding	NN	O	nmod:in	O	O/0.999836	O/0.999836	YES/0.000164
Q971694	4	23	with	with	IN	O	case	O	O/0.999914	O/0.999914	YES/0.000086
Q971694	4	24	leather	leather	NN	O	compound	O	O/0.999924	O/0.999924	YES/0.000076
Q971694	4	25	labels	label	NNS	O	nmod:with	O	O/0.999904	O/0.999904	YES/0.000096
Q971694	4	26	and	and	CC	O	cc	O	O/0.999931	O/0.999931	YES/0.000069
Q971694	4	27	beveled	beveled	JJ	O	amod	O	O/0.999866	O/0.999866	YES/0.000134
Q971694	4	28	boards	board	NNS	O	nmod:with	O	O/0.999928	O/0.999928	YES/0.000072
Q971694	4	29	.	.	.	O	punct	O	O/0.999921	O/0.999921	YES/0.000079

# 0.931507
Q971694	6	0	The	the	DT	O	det	O	O/0.999907	O/0.999907	YES/0.000093
Q971694	6	1	trilogy	trilogy	NN	O	nsubj	O	O/0.999855	O/0.999855	YES/0.000145
Q971694	6	2	employs	employ	VBZ	O	root	O	O/0.999946	O/0.999946	YES/0.000054
Q971694	6	3	an	a	DT	O	det	O	O/0.999816	O/0.999816	YES/0.000184
Q971694	6	4	experimental	experimental	JJ	O	amod	O	O/0.999898	O/0.999898	YES/0.000102
Q971694	6	5	technique	technique	NN	O	dobj	O	O/0.999924	O/0.999924	YES/0.000076
Q971694	6	6	,	,	,	O	punct	O	O/0.999969	O/0.999969	YES/0.000031
Q971694	6	7	incorporating	incorporate	VBG	O	advcl	O	O/0.999947	O/0.999947	YES/0.000053
Q971694	6	8	four	_num_	CD	NUMBER	nummod_mode	O	O/0.962219	O/0.962219	YES/0.037781
Q971694	6	9	narrative	narrative	JJ	O	amod	O	O/0.999883	O/0.999883	YES/0.000117
Q971694	6	10	modes	mode	NNS	O	dobj	O	O/0.999848	O/0.999848	YES/0.000152
Q971694	6	11	:	:	:	O	punct	O	O/0.999926	O/0.999926	YES/0.000074
Q971694	6	12	fictional	fictional	JJ	O	amod	O	O/0.999892	O/0.999892	YES/0.000108
Q971694	6	13	narratives	narrative	NNS	O	dep	O	O/0.999842	O/0.999842	YES/0.000158
Q971694	6	14	telling	tell	VBG	O	acl	O	O/0.999913	O/0.999913	YES/0.000087
Q971694	6	15	the	the	DT	O	det	O	O/0.999952	O/0.999952	YES/0.000048
Q971694	6	16	life	life	NN	O	compound	O	O/0.999960	O/0.999960	YES/0.000040
Q971694	6	17	stories	story	NNS	O	dobj	O	O/0.999973	O/0.999973	YES/0.000027
Q971694	6	18	of	of	IN	O	case	O	O/0.999982	O/0.999982	YES/0.000018
Q971694	6	19	twelve	_num_	CD	NUMBER	nummod_character	O	O/0.973373	O/0.973373	YES/0.026627
Q971694	6	20	characters	character	NNS	O	nmod:of	O	O/0.999949	O/0.999949	YES/0.000051
Q971694	6	21	;	;	:	O	punct	O	O/0.999889	O/0.999889	YES/0.000111
Q971694	6	22	collages	collage	NNS	O	conj	O	O/0.999866	O/0.999866	YES/0.000134
Q971694	6	23	of	of	IN	O	case	O	O/0.999914	O/0.999914	YES/0.000086
Q971694	6	24	newspaper	newspaper	NN	O	compound	O	O/0.999940	O/0.999940	YES/0.000060
Q971694	6	25	clippings	clipping	NNS	O	nmod:of	O	O/0.999931	O/0.999931	YES/0.000069
Q971694	6	26	and	and	CC	O	cc	O	O/0.999953	O/0.999953	YES/0.000047
Q971694	6	27	song	song	NN	O	compound	O	O/0.999887	O/0.999887	YES/0.000113
Q971694	6	28	lyrics	lyric	NNS	O	nmod:of	O	O/0.999882	O/0.999882	YES/0.000118
Q971694	6	29	labeled	label	VBN	O	acl	O	O/0.999683	O/0.999683	YES/0.000317
Q971694	6	30	``	``	``	O	punct	O	O/0.999964	O/0.999964	YES/0.000036
Q971694	6	31	Newsreel	Newsreel	NNP	O	xcomp	O	O/0.999969	O/0.999969	YES/0.000031
Q971694	6	32	''	''	''	O	punct	O	O/0.999897	O/0.999897	YES/0.000103
Q971694	6	33	;	;	:	O	punct	O	O/0.999926	O/0.999926	YES/0.000074
Q971694	6	34	individually	individually	RB	O	advmod	O	O/0.999738	O/0.999738	YES/0.000262
Q971694	6	35	labeled	label	VBN	O	dep	O	O/0.999851	O/0.999851	YES/0.000149
Q971694	6	36	short	short	JJ	O	amod	O	O/0.999935	O/0.999935	YES/0.000065
Q971694	6	37	biographies	biography	NNS	O	dobj	O	O/0.999943	O/0.999943	YES/0.000057
Q971694	6	38	of	of	IN	O	case	O	O/0.999948	O/0.999948	YES/0.000052
Q971694	6	39	public	public	JJ	O	amod	O	O/0.999923	O/0.999923	YES/0.000077
Q971694	6	40	figures	figure	NNS	O	nmod:of	O	O/0.999922	O/0.999922	YES/0.000078
Q971694	6	41	of	of	IN	O	case	O	O/0.999962	O/0.999962	YES/0.000038
Q971694	6	42	the	the	DT	O	det	O	O/0.999943	O/0.999943	YES/0.000057
Q971694	6	43	time	time	NN	O	nmod:of	O	O/0.999862	O/0.999862	YES/0.000138
Q971694	6	44	such	such	JJ	O	case	O	O/0.999896	O/0.999896	YES/0.000104
Q971694	6	45	as	as	IN	O	mwe	O	O/0.999991	O/0.999991	YES/0.000009
Q971694	6	48	Woodrow_Wilson	_name_	NNP	PERSON	compound_nmod:such_as	O	O/0.999965	O/0.999965	YES/0.000035
Q971694	6	48	and	and	CC	O	cc	O	O/0.999991	O/0.999991	YES/0.000009
Q971694	6	51	Henry_Ford	_name_	NNP	PERSON	compound_nmod:such_as	O	O/0.999958	O/0.999958	YES/0.000042
Q971694	6	51	and	and	CC	O	cc	O	O/0.999977	O/0.999977	YES/0.000023
Q971694	6	52	fragments	fragment	NNS	O	nmod:such_as	O	O/0.999931	O/0.999931	YES/0.000069
Q971694	6	53	of	of	IN	O	case	O	O/0.999955	O/0.999955	YES/0.000045
Q971694	6	54	autobiographical	autobiographical	JJ	O	amod	O	O/0.999914	O/0.999914	YES/0.000086
Q971694	6	55	stream	stream	NN	O	nmod:of	O	O/0.999930	O/0.999930	YES/0.000070
Q971694	6	56	of	of	IN	O	case	O	O/0.999895	O/0.999895	YES/0.000105
Q971694	6	57	consciousness	consciousness	NN	O	nmod:of	O	O/0.999884	O/0.999884	YES/0.000116
Q971694	6	58	writing	write	VBG	O	acl	O	O/0.999834	O/0.999834	YES/0.000166
Q971694	6	59	labeled	label	VBN	O	acl	O	O/0.999782	O/0.999782	YES/0.000218
Q971694	6	60	``	``	``	O	punct	O	O/0.999648	O/0.999648	YES/0.000352
Q971694	6	61	Camera	Camera	NNP	O	compound	O	O/0.999960	O/0.999960	YES/0.000040
Q971694	6	62	Eye	Eye	NNP	O	xcomp	O	O/0.999862	O/0.999862	YES/0.000138
Q971694	6	63	''	''	''	O	punct	O	O/0.999923	O/0.999923	YES/0.000077
Q971694	6	64	.	.	.	O	punct	O	O/0.999938	O/0.999938	YES/0.000062

# 0.986349
Q971694	7	0	In	in	IN	O	case	O	O/0.999824	O/0.999824	YES/0.000176
Q971694	7	1	1998	1998	CD	DATE	nmod:in	O	O/0.999847	O/0.999847	YES/0.000153
Q971694	7	2	,	,	,	O	punct	O	O/0.999951	O/0.999951	YES/0.000049
Q971694	7	3	the	the	DT	O	det	O	O/0.999972	O/0.999972	YES/0.000028
Q971694	7	4	Modern	Modern	NNP	LOCATION	compound	O	O/0.999746	O/0.999746	YES/0.000254
Q971694	7	5	Library	Library	NNP	LOCATION	nsubj	O	O/0.999920	O/0.999920	YES/0.000080
Q971694	7	6	ranked	rank	VBD	O	root	O	O/0.999913	O/0.999913	YES/0.000087
Q971694	7	7	U.S.A.	U.S.A.	NNP	ORGANIZATION	compound	O	O/0.999978	O/0.999978	YES/0.000022
Q971694	7	8	23rd	_ord_	JJ	ORDINAL	dobj_rank	O	O/0.999944	O/0.999944	YES/0.000056
Q971694	7	9	on	on	IN	O	case	O	O/0.999937	O/0.999937	YES/0.000063
Q971694	7	10	its	its	PRP$	O	nmod:poss	O	O/0.999932	O/0.999932	YES/0.000068
Q971694	7	11	list	list	NN	O	nmod:on	O	O/0.999917	O/0.999917	YES/0.000083
Q971694	7	12	of	of	IN	O	case	O	O/0.999974	O/0.999974	YES/0.000026
Q971694	7	13	the	the	DT	O	det	O	O/0.999990	O/0.999990	YES/0.000010
Q971694	7	14	100	_num_	CD	NUMBER	nummod_novel	O	O/0.988235	O/0.988235	YES/0.011765
Q971694	7	15	best	best	JJS	O	amod	O	O/0.999877	O/0.999877	YES/0.000123
Q971694	7	16	English-language	english-language	JJ	MISC	amod	O	O/0.999759	O/0.999759	YES/0.000241
Q971694	7	17	novels	novel	NNS	O	nmod:of	O	O/0.999947	O/0.999947	YES/0.000053
Q971694	7	18	of	of	IN	O	case	O	O/0.999957	O/0.999957	YES/0.000043
Q971694	7	19	the	the	DT	DATE	det	O	O/0.999951	O/0.999951	YES/0.000049
Q971694	7	20	20th	20th	JJ	DATE	amod	O	O/0.999836	O/0.999836	YES/0.000164
Q971694	7	21	century	century	NN	DATE	nmod:of	O	O/0.999927	O/0.999927	YES/0.000073
Q971694	7	22	.	.	.	O	punct	O	O/0.999922	O/0.999922	YES/0.000078

# 0.930734
Q971694	8	0	==	==	NN	O	root	O	O/0.999835	O/0.999835	YES/0.000165
Q971694	8	1	The	the	DT	O	det	O	O/0.999950	O/0.999950	YES/0.000050
Q971694	8	2	four	_num_	CD	NUMBER	nummod_mode	O	O/0.931263	O/0.931263	YES/0.068737
Q971694	8	3	narrative	narrative	JJ	O	amod	O	O/0.999864	O/0.999864	YES/0.000136
Q971694	8	4	modes	mode	NNS	O	nsubj	O	O/0.999843	O/0.999843	YES/0.000157
Q971694	8	5	==	==	VBP	O	acl:relcl	O	O/0.999783	O/0.999783	YES/0.000217

# 0.896556
Q971694	9	0	In	in	IN	O	case	O	O/0.999832	O/0.999832	YES/0.000168
Q971694	9	1	the	the	DT	O	det	O	O/0.999930	O/0.999930	YES/0.000070
Q971694	9	2	fictional	fictional	JJ	O	amod	O	O/0.999893	O/0.999893	YES/0.000107
