Q3750944,Eduardo_Zamacois_y_Zabala,2,NULL,41
Q3765218,Yogeeta_Bali,4,NULL,41
Q4124226,Galina_Volchek,1,NULL,41
Q4587315,Kari_Diesen,2,NULL,41
Q4888572,Benjamin_Farjeon,2,NULL,41
Q5086223,Charlotte_von_Rothschild,4,NULL,41
Q5546905,Georges_Tréville,1,NULL,41
Q5736749,Lars_Lennart_Forsberg,1,NULL,41
Q6106642,J._Om_Prakash,1,NULL,41
Q6138142,James_Loch,2,NULL,41
Q6779039,Mary_Berenson,1,NULL,41
Q6779503,Mary_Everest_Boole,5,NULL,41
Q7244758,Princess_Minabe,1,NULL,41
Q7286024,Rajendra_Singh_Babu,2,NULL,41
Q7498705,Shirley_Brooks,1,NULL,41
Q7827709,Toshiko_Higashikuni,4,NULL,41
Q7965160,Walter_Horace_Bruford,1,NULL,41
Q9066359,Ramon_Barnils_i_Folguera,3,NULL,41
Q10297265,Jacob_Wilhelm_Nordan,2,NULL,41
Q10860967,Christoph_Krehl,2,NULL,41
Q11975113,Henry_Venn_(Church_Missionary_Society),1,NULL,41
Q15873212,Lady_Augusta_Gordon,1,NULL,41
Q15987301,Wilhelm_Trute,1,NULL,41
Q20640945,Nevzat_Tarhan,2,NULL,41
Q3345,Ptolemy_X_Alexander_I,3,NULL,41
Q4989,Abaoji,5,NULL,41
Q4992,Emperor_Shizong_of_Liao,6,NULL,41
Q4997,Emperor_Jingzong_of_Liao,9,NULL,41
Q5073,Emperor_Shizong_of_Jin,12,NULL,41
Q9308,Bars_Bolud_Jinong,7,NULL,41
Q10501,Nigel_Mansell,2,NULL,41
Q23168,Minos,11,NULL,41
Q39602,Ptolemy_III_Euergetes,3,NULL,41
Q39991,Ptolemy_XII_Auletes,6,NULL,41
Q40003,Cleopatra_III_of_Egypt,5,NULL,41
Q40197,Lillian_Moller_Gilbreth,2,NULL,41
Q40247,Cleopatra_II_of_Egypt,5,NULL,41
Q42034,Khadija_bint_Khuwaylid,6,NULL,41
Q53560,Tommy_Haas,1,NULL,41
Q54046,Władysław_I_Herman,4,NULL,41
Q57373,Asif_Ali_Zardari,2,NULL,41
Q57418,Denis_Sassou_Nguesso,2,NULL,41
Q60125,George_Akropolites,1,NULL,41
Q60747,Princess_Helena_of_Waldeck_and_Pyrmont,2,NULL,41
Q60787,Arp_Schnitger,1,NULL,41
Q61450,Duchess_Marie_Gabrielle_in_Bavaria,1,NULL,41
Q61819,Elizabeth_Charlotte_of_the_Palatinate_(1597–1660),3,NULL,41
Q62317,Gottfried_Kirch,2,NULL,41
Q63011,Ingrid_Noll,1,NULL,41
Q63784,Barbara_von_Krüdener,3,NULL,41
Q65299,Heinrich_Thyssen,2,NULL,41
Q64349,August_Thyssen,4,NULL,41
Q65113,Beate_Klarsfeld,1,NULL,41
Q65123,Gudrun_Ensslin,1,NULL,41
Q315271,Jason_Momoa,1,2,41
Q62496,Harald_Quandt,1,5,41
Q235992,Sophia_de_Mello_Breyner_Andresen,1,5,41
Q1294027,Edward_Wakefield_(statistician),5,10,41
Q129629,Tony_Leblanc,NULL,8,41
Q149062,Morton_Peto,NULL,15,41
Q232812,Stella_McCartney,NULL,4,41
Q234086,Linda_Gray,NULL,2,41
Q240366,Kyla_Pratt,NULL,2,41
Q241665,Rachel_Stevens,NULL,2,41
Q241681,Rebecca_Gayheart,NULL,2,41
Q244312,Vince_Cable,NULL,3,41
Q267644,Maija_Vilkkumaa,NULL,2,41
Q289570,Étienne_Constantin_de_Gerlache,NULL,5,41
Q298991,John_Nance_Garner,NULL,1,41
Q302203,Teddy_Kollek,NULL,2,41
Q310852,Schuyler_Colfax,NULL,1,41
Q435625,Koyuki,NULL,2,41
Q440240,Carolina_Maria_de_Jesus,NULL,3,41
Q447389,Cristina_Deutekom,NULL,1,41
Q457134,David_Mitchell_(comedian),NULL,1,41
Q462335,Janette_Scott,NULL,2,41
Q494208,Andrea_King,NULL,1,41
Q515858,Oliver_Ellsworth,NULL,9,41
Q634365,Richard_Coyle,NULL,1,41
Q719256,Paul_McCrane,NULL,2,41
Q961972,Matt_Ridley,NULL,2,41
Q1922035,Merrill_Osmond,NULL,6,41
Q2547878,Ellen_Vogel,NULL,1,41
Q2731624,Conrad_Bain,NULL,3,41
Q335,Patricio_Aylwin,NULL,5,41
Q62703,Wolfgang_Thierse,NULL,2,41
Q64525,Peter_Ramsauer,NULL,4,41
Q48967,Katrin_Göring-Eckardt,NULL,2,41
Q66491,Georg_Amadeus_Carl_Friedrich_Naumann,1,NULL,40
Q66963,Christian_Neureuther,2,NULL,40
Q67815,Helmina_von_Chézy,2,NULL,40
Q68121,Carl_Heinrich_Becker,1,NULL,40
Q69045,Ernst_Albrecht_(politician),2,NULL,40
Q70717,Ingrid_Andree,1,NULL,40
Q70762,Prince_Frederick_of_Prussia_(1794–1863),2,NULL,40
Q73219,Harry_Bresslau,1,NULL,40
Q73892,Michael_Bernays,2,NULL,40
Q76183,Joseph_Meyer_(publisher),2,NULL,40
Q76908,Prince_Maximilian_of_Baden,2,NULL,40
Q76963,Andrew_Sachs,1,NULL,40
Q77402,Wilhelm_Bleek,1,NULL,40
Q77667,Bruno_Hildebrand,1,NULL,40
Q78282,Johann_V_of_Nassau-Vianden-Dietz,4,NULL,40
Q84470,Archduke_Otto_of_Austria_(1865–1906),2,NULL,40
Q86360,Heinrich_Luden,1,NULL,40
Q90247,Wenzel_Jamnitzer,1,NULL,40
Q92759,Larry_Ellison,2,NULL,40
Q93030,Leon_O._Chua,1,NULL,40
Q95815,Ferdinand_Maria_Innocenz_of_Bavaria,3,NULL,40
Q96297,Emil_Georg_Bührle,2,NULL,40
Q96843,Hedwig_Pringsheim,2,NULL,40
Q100844,Michael_Degen,1,NULL,40
Q104475,Gallienus,3,NULL,40
Q106963,Abdoulaye_Wade,1,NULL,40
Q112866,Archduke_Rudolf_of_Austria_(1919–2010),2,NULL,40
Q123016,Johann_Jakob_von_Tschudi,1,NULL,40
Q129174,Catherine_of_Cleves,4,NULL,40
Q129234,Hatshepsut,1,NULL,40
Q133168,Orhan_of_the_Ottoman_Empire,2,NULL,40
Q134068,Nawaz_Sharif,1,NULL,40
Q138684,Inge_I_of_Norway,1,NULL,40
Q144391,Mahasweta_Devi,1,NULL,40
Q151930,Princess_Masako_Takeda,2,NULL,40
Q154934,Egbert_of_Wessex,1,NULL,40
Q166808,Corfitz_Ulfeldt,2,NULL,40
Q169329,Conrad_of_Montferrat,1,NULL,40
Q171583,Bobby_Charlton,1,NULL,40
Q173123,Jacky_Ickx,2,NULL,40
Q174774,J._P._Morgan_Jr.,2,NULL,40
Q175910,Lars_Amble,1,NULL,40
Q182070,Maxentius,1,NULL,40
Q185316,Ivan_I_of_Moscow,3,NULL,40
Q194638,Arnold_Dolmetsch,1,NULL,40
Q200678,Queen_Rania_of_Jordan,4,NULL,40
Q202236,Darius_II,4,NULL,40
Q206315,Christopher_I_of_Denmark,1,NULL,40
Q210359,Vasily_II_of_Moscow,6,NULL,40
Q213783,František_Josef_Gerstner,1,NULL,40
Q214977,Robert_Blum,1,NULL,40
Q215406,Friedrich_Kapp,1,NULL,40
Q215626,Georges_Wildenstein,1,NULL,40
Q215652,Max_Rostal,1,NULL,40
Q215718,Christian_Leberecht_Vogel,1,NULL,40
Q215902,Prince_Friedrich_Leopold_of_Prussia,4,NULL,40
Q217238,Jimmie_Johnson,2,NULL,40
Q219353,Rosalynn_Carter,2,NULL,40
Q224644,Joe_Kubert,2,NULL,40
Q225113,Ramiro_II_of_León,5,NULL,40
Q231126,Anne_of_Foix-Candale,2,NULL,40
Q231441,Maria_Amalia_of_Austria,4,NULL,40
Q233809,Isabella_II_of_Jerusalem,1,NULL,40
Q234022,Inês_de_Castro,3,NULL,40
Q234163,Nell_Gwyn,1,NULL,40
Q235438,Grand_Duchess_Maria_Pavlovna_of_Russia_(1890–1958),1,NULL,40
Q236017,Jiang_Qing,1,NULL,40
Q236981,Beatrice_of_Castile_(1293–1359),3,NULL,40
Q237211,Anita_Roddick,1,NULL,40
Q237712,Kunigunde_of_Austria,7,NULL,40
Q237793,Duchess_Sophia_Frederica_of_Mecklenburg-Schwerin,4,NULL,40
Q238341,Euphrosyne_of_Kiev,5,NULL,40
Q242344,Beatrice_of_England,4,NULL,40
Q242886,Princess_Tatiana_Constantinovna_of_Russia,1,NULL,40
Q243534,George_Stigler,1,NULL,40
Q244748,Menelik_II,2,NULL,40
Q244997,José_Sarney,3,NULL,40
Q247408,Yodo-dono,1,NULL,40
Q250560,Hugo_Gyldén,1,NULL,40
Q250828,Yasuhiro_Nakasone,1,NULL,40
Q254379,Ignacio_Pinazo_Camarlench,1,NULL,40
Q256692,Yolanda_de_Courtenay,1,NULL,40
Q257108,Milena_Vukotić,9,NULL,40
Q263143,Barbara_Bain,2,NULL,40
Q263213,Anne_Golon,1,NULL,40
Q263412,Dagmar_of_Bohemia,1,NULL,40
Q265665,Pierre_Auguste_Cot,1,NULL,40
Q266519,Elizabeth_of_Pomerania,4,NULL,40
Q266635,Beatrice_of_Lorraine,2,NULL,40
Q267175,Lee_Meriwether,1,NULL,40
Q268326,Olga_San_Juan,1,NULL,40
Q269329,Lettice_Knollys,3,NULL,40
Q271493,Helena_Roerich,2,NULL,40
Q271719,Princess_Dorothea_of_Courland,1,NULL,40
Q271927,Princess_Henriëtte_Amalia_of_Anhalt-Dessau,5,NULL,40
Q272005,Anne_Marie_Martinozzi,2,NULL,40
Q272498,Brian_Boru,4,NULL,40
Q273773,Rollo,2,NULL,40
Q284550,Al-Mu'tasim,2,NULL,40
Q292958,Amrita_Arora,2,NULL,40
Q294065,Ödön_Lechner,1,NULL,40
Q311153,Muhammad_al-Baqir,1,NULL,40
Q312952,Mirza_Ghulam_Ahmad,1,NULL,40
Q313697,Ross_Perot,1,NULL,40
Q314492,Ragnar_Lodbrok,7,NULL,40
Q314784,Ghazi_bin_Faisal,1,NULL,40
Q315584,Takeo_Fukuda,1,NULL,40
Q315615,Miguel_Alemán_Valdés,1,NULL,40
Q316194,Ramiro_II_of_Aragon,1,NULL,40
Q317593,Ladislaus_of_Naples,1,NULL,40
Q317933,Hugh_the_Great,6,NULL,40
Q318303,Jacopo_Riccati,2,NULL,40
Q318457,Abel_Herzberg,1,NULL,40
Q319618,Wang_Anshi,1,NULL,40
Q321301,James_Abbe,1,NULL,40
Q325547,Fredrik_Böök,1,NULL,40
Q327109,Jan_Six,1,NULL,40
Q327185,Thomas_Johann_Seebeck,1,NULL,40
Q327351,Gaston_de_Saporta,1,NULL,40
Q328358,Jean-Pierre_Rassam,1,NULL,40
Q332750,Dionysius_I_of_Syracuse,4,NULL,40
Q332905,J._Barkley_Rosser,1,NULL,40
Q333240,William_Beckford_(politician),1,NULL,40
Q333676,Ordoño_II_of_León,3,NULL,40
Q335125,N._T._Wright,1,NULL,40
Q336016,Oswald_of_Northumbria,1,NULL,40
Q337045,Alan_Stevenson,2,NULL,40
Q338630,Sándor_Szokolay,1,NULL,40
Q339929,Thomas_Linley_the_elder,1,NULL,40
Q343550,Gustaf_af_Geijerstam,2,NULL,40
Q349280,Emperor_Yōzei,2,NULL,40
Q350468,J._Allen_Hynek,1,NULL,40
Q353915,David_D._Friedman,1,NULL,40
Q361523,Richard_Ney,1,NULL,40
Q365971,Camille_Chamoun,2,NULL,40
Q366131,Adoniram_Judson,1,NULL,40
Q377100,Cornelis_Schrevel,1,NULL,40
Q377768,Bernard_Foccroulle,1,NULL,40
Q378185,Ippolito_de'_Medici,1,NULL,40
Q378763,Hugh_of_Italy,3,NULL,40
Q380439,Sholem_Asch,1,NULL,40
Q385362,Edward_Bruce,1,NULL,40
Q431115,Bernadette_Chirac,3,NULL,40
Q434312,Maria_Aitken,1,NULL,40
Q435686,Jérôme_Lejeune,1,NULL,40
Q437289,Dalmacio_Vélez_Sársfield,1,NULL,40
Q440490,Walter_Sisulu,3,NULL,40
Q441072,Vicente_López_y_Planes,1,NULL,40
Q442242,Sophia_Eleonore_of_Hesse-Darmstadt,1,NULL,40
Q442398,Maybelle_Carter,3,NULL,40
Q444885,Lewis_Williams_Douglas,1,NULL,40
Q446438,James_G._Birney,3,NULL,40
Q453523,Stanisław_Żółkiewski,2,NULL,40
Q453699,Augusta_Leigh,1,NULL,40
Q453774,Ellen_Geer,1,NULL,40
Q457555,Stieg_Trenter,1,NULL,40
Q457903,Bavo_of_Ghent,1,NULL,40
Q457942,Duchess_Sabine_of_Württemberg,4,NULL,40
Q461192,Prince_Faisal_bin_Hussein,4,NULL,40
Q462355,Rut_Brandt,3,NULL,40
Q465251,Ragnar_Josephson,1,NULL,40
Q467022,Petronilla_of_Lorraine,2,NULL,40
Q467362,Sophie_Thompson,2,NULL,40
Q467477,Nikola_Šubić_Zrinski,2,NULL,40
Q467512,Ingeborg_Eriksdotter_of_Sweden,7,NULL,40
Q469761,Donald_Kagan,2,NULL,40
Q470140,James_Young_Simpson,1,NULL,40
Q472729,Monsieur_de_Sainte-Colombe,1,NULL,40
Q477681,Luigi_Lablache,1,NULL,40
Q484006,Seongjong_of_Joseon,8,NULL,40
Q490699,Anders_Retzius,1,NULL,40
Q493733,Lasse_Berghagen,1,NULL,40
Q505112,Philip_III_of_Navarre,8,NULL,40
Q505186,John_Dollond,1,NULL,40
Q505257,Johann_Michael_Bach,1,NULL,40
Q506373,George_Auriol,1,NULL,40
Q516106,Franca_Bettoia,2,NULL,40
Q520461,Leon_Benois,1,NULL,40
Q526220,Frank_Knox,1,NULL,40
Q527522,Serge_Moscovici,1,NULL,40
Q533583,Richard_Posner,1,NULL,40
Q535910,Albrecht_Dürer_the_Elder,3,NULL,40
Q536286,Jean_Hamburger,2,NULL,40
Q537653,Valentino_Fioravanti,1,NULL,40
Q544641,Mikhail_Boyarsky,1,NULL,40
Q553234,Paul_Attanasio,1,NULL,40
Q557220,Feng_Youlan,1,NULL,40
Q558027,Leon_Schlumpf,1,NULL,40
Q562630,Raymond_of_Burgundy,2,NULL,40
Q572684,Thomas-Alexandre_Dumas,1,NULL,40
Q573184,Paul_Chemetov,1,NULL,40
Q573715,Louis_Stanislas_de_Girardin,1,NULL,40
Q573861,Elio_Toaff,1,NULL,40
Q578397,Fujiwara_no_Kanemichi,5,NULL,40
Q591251,Antonín_Kraft,1,NULL,40
Q599673,Giuseppe_Rinaldi,3,NULL,40
Q599896,Michał_Urbaniak,1,NULL,40
Q604661,Hale_White,1,NULL,40
Q608745,Antonín_Slavíček,2,NULL,40
Q610575,Klaus_Egge,2,NULL,40
Q629702,Leonid_Kuchma,1,NULL,40
Q636688,Anita_Garibaldi,4,NULL,40
Q644278,Peter_Vischer_the_Elder,3,NULL,40
Q644917,Rozz_Williams,1,NULL,40
Q654482,Jules_Jamin,1,NULL,40
Q670922,Emil_Jakob_Schindler,1,NULL,40
Q685040,Jorge_Furtado,1,NULL,40
Q689964,Prince_Hassan_bin_Talal,3,NULL,40
Q696000,Johann_Bernhard_Bach,1,NULL,40
Q696614,Prince_Philipp_of_Saxe-Coburg_and_Gotha,2,NULL,40
Q698051,Archduke_Leopold_Salvator_of_Austria,10,NULL,40
Q700816,Florian_Leopold_Gassmann,1,NULL,40
Q706007,Ben_Bradlee,1,NULL,40
Q706888,Hermann_Samuel_Reimarus,2,NULL,40
Q714159,Liu_Yuan_(Han_Zhao),6,NULL,40
Q717181,Derek_Bok,1,NULL,40
Q718059,Jorma_Panula,2,NULL,40
Q718222,Emperor_Fei_of_Chen,1,NULL,40
Q723242,Jacques_Cathelineau,1,NULL,40
Q738040,Louis_I_of_Naples,3,NULL,40
Q766314,Barbu_Ștefănescu_Delavrancea,2,NULL,40
Q775671,Aurelio_Peccei,1,NULL,40
Q810972,Battista_Sforza,5,NULL,40
Q874181,Michael_Kehlmann,1,NULL,40
Q903124,Éleuthère_Irénée_du_Pont,2,NULL,40
Q920220,Tommy_Körberg,1,NULL,40
Q923098,Princess_Maria_Clotilde_of_Savoy,2,NULL,40
Q941494,Janusz_Radziwiłł_(1579–1620),1,NULL,40
Q941585,Mikołaj_"the_Red"_Radziwiłł,2,NULL,40
Q955847,Eric_von_Rosen,3,NULL,40
Q958853,Edward_Codrington,3,NULL,40
Q965469,José_Isbert,1,NULL,40
Q966936,Pylyp_Orlyk,1,NULL,40
Q969083,Mikheil_Chiaureli,1,NULL,40
Q970981,Charles_Hodge,1,NULL,40
Q982707,John_Florio,1,NULL,40
Q983516,Robert_Rozhdestvensky,1,NULL,40
Q997646,Hikaru_Genji,3,NULL,40
Q1040041,Carl_Paul_Caspari,1,NULL,40
Q1094674,Claes_Jansz._Visscher,1,NULL,40
Q1101938,Clive_Davis,1,NULL,40
Q1139435,Robert_Pine,1,NULL,40
Q1147498,Ja'far_ibn_Abi_Talib,3,NULL,40
Q1153333,Fu_Pi,5,NULL,40
Q1156935,Sima_Fu,8,NULL,40
Q1197656,Empress_Teimei,4,NULL,40
Q1231345,Paul_Kagame,1,NULL,40
Q1232451,Joseph_Benda,2,NULL,40
Q1276321,Erik_Lindegren,1,NULL,40
Q1278301,Robert_Boulin,1,NULL,40
Q1284283,Edgard_Pisani,2,NULL,40
Q1294110,Edward_William_Godwin,1,NULL,40
Q1319646,Chai_Rong,7,NULL,40
Q1324942,Elazar_Shach,1,NULL,40
Q1330408,Elisabeth_of_Brandenburg-Ansbach-Kulmbach,1,NULL,40
Q1344833,John_Haygarth,1,NULL,40
Q1348854,Nils_Johan_Andersson,1,NULL,40
Q1359893,Tomáš_Baťa,1,NULL,40
Q1377722,Mikhail_Shchepkin,2,NULL,40
Q1389588,Evgeny_Paton,1,NULL,40
Q1393507,René_Louis_de_Voyer_de_Paulmy_d'Argenson,1,NULL,40
Q1396614,Johan_Christoffer_Boklund,5,NULL,40
Q1398235,William_Derham,1,NULL,40
Q1445628,František_Mareš,1,NULL,40
Q1450486,Arturo_Issel,1,NULL,40
Q1450963,François_Caron,1,NULL,40
Q1450966,François_Charles-Roux,3,NULL,40
Q1525723,Giovanni_Andrea_Doria,1,NULL,40
Q1528623,Giuseppe_Recco,1,NULL,40
Q1647325,Freyja,2,NULL,40
Q1647787,Talhah,5,NULL,40
Q1685583,Jean_II_d'Estrées,2,NULL,40
Q1685968,Jean_de_la_Vallée,2,NULL,40
Q1729248,Karen_Demirchyan,1,NULL,40
Q1750541,Walter_Annenberg,1,NULL,40
Q1752058,Michael_Gilbert,1,NULL,40
Q1791430,Lima_Duarte,1,NULL,40
Q1821925,Levinus_Hulsius,1,NULL,40
Q1844549,Émile_Boeswillwald,1,NULL,40
Q1849861,Aled_Jones,1,NULL,40
Q1890878,Fujiwara_no_Muchimaro,3,NULL,40
Q1967386,Charlotte_Zolotow,2,NULL,40
Q1970882,Nicolai_Wergeland,5,NULL,40
Q1971498,Edmond_Keosayan,2,NULL,40
Q1986270,Nicolaes_Visscher_I,1,NULL,40
Q2004187,Prince_Axel_of_Denmark,2,NULL,40
Q2014719,Auguste_Michel-Lévy,1,NULL,40
Q2015556,Louise-Élisabeth_de_Croÿ_de_Tourzel,1,NULL,40
Q2123191,Beverly_Pepper,2,NULL,40
Q2157350,Robert_Grant_(MP),2,NULL,40
Q2221431,Boris_Pokrovsky,1,NULL,40
Q2265709,George_Frampton,1,NULL,40
Q2277202,Princess_Marie_of_Orléans_(1865–1909),5,NULL,40
Q2318556,Juliane_of_Nassau-Dillenburg_(1546-1588),2,NULL,40
Q2348767,Henry_Seymour_Conway,1,NULL,40
Q2422365,Thomas_Beddoes,1,NULL,40
Q2427640,Václav_Benda,1,NULL,40
Q2440957,Rakhshan_Bani-E'temad,1,NULL,40
Q2449206,Gwladys,2,NULL,40
Q2468583,Virginia_Fox,1,NULL,40
Q2492200,Charles_Rothschild,3,NULL,40
Q2562144,Princess_Karoline_Mathilde_of_Schleswig-Holstein-Sonderburg-Augustenburg,6,NULL,40
Q2566180,Michael_Gottlieb_Bindesbøll,1,NULL,40
Q2570642,Hieronymus_van_Alphen,1,NULL,40
Q2576159,Wilhelmina_von_Hallwyl,3,NULL,40
Q2576205,Alfred_Shaughnessy,1,NULL,40
Q2631638,William_A._Clark,3,NULL,40
Q2635513,Matilda_of_Habsburg,3,NULL,40
Q2673314,Jakub_Sobieski,4,NULL,40
Q2679314,Felipe_Pardo_y_Aliaga,1,NULL,40
Q2749608,Pierre_Patel,1,NULL,40
Q2759931,Joachim_Godske_Moltke,1,NULL,40
Q2821539,Abel_Tarride,2,NULL,40
Q2827013,Agnès_b.,1,NULL,40
Q2831645,Albert_Willemetz,1,NULL,40
Q2851563,Annick_Alane,1,NULL,40
Q2872529,Adelaide_of_Holland,4,NULL,40
Q2898270,Gertrude_Himmelfarb,1,NULL,40
Q2932793,Cadwallader_Colden,1,NULL,40
Q2995395,Vera_Alentova,1,NULL,40
Q3045172,Désiré_Dalloz,1,NULL,40
Q3049203,Egill_Jacobsen,1,NULL,40
Q3057186,Ernest_Seillière,1,NULL,40
Q3101539,George_Dolenz,1,NULL,40
Q3168667,Jean_Paul_Richter,2,NULL,40
Q3189034,Julia_Crawford_Ivers,1,NULL,40
Q3288585,Stan_Freberg,2,NULL,40
Q3357239,Lord_Charles_Somerset,2,NULL,40
Q3384169,Pierre_Boutang,2,NULL,40
Q3442258,Rosamond_Lehmann,1,NULL,40
Q3500467,José_Camarón_y_Bononat,2,NULL,40
Q3545220,Tsumasaburō_Bandō,5,NULL,40
Q3569001,William_Tooke,2,NULL,40
Q3573871,Yves_Mourousi,1,NULL,40
Q3783491,William_A._Brady,1,NULL,40
Q3810237,Joseph_LeConte,1,NULL,40
Q3817341,Taddeo_Barberini,3,NULL,40
Q4172868,Evgenia_Tur,1,NULL,40
Q4310130,John_Murray_(1778–1843),1,NULL,40
Q5086211,Charlotte_de_Rothschild,1,NULL,40
Q5113463,Christopher_Wordsworth,2,NULL,40
Q5213355,Dan_Davin,1,NULL,40
Q5331730,Ebenezer_Prout,1,NULL,40
Q5398352,Eslanda_Goode_Robeson,1,NULL,40
Q5482925,Francis_de_Zulueta,1,NULL,40
Q6205789,Joanna_Cannan,4,NULL,40
Q6218368,John_Aislabie,1,NULL,40
Q6218766,John_Allen_Giles,1,NULL,40
Q6258207,John_Smart,1,NULL,40
Q6284370,Joseph_Jekyll_(1754–1837),1,NULL,40
Q6698412,Lucy_M._Boston,1,NULL,40
Q6793517,Maurice_Villaret,1,NULL,40
Q7102841,Orison_Swett_Marden,1,NULL,40
Q7183431,Philip_Dawe,2,NULL,40
Q7511179,Rajinder_Singh_Bedi,1,NULL,40
Q7576083,Spencer_Horatio_Walpole,1,NULL,40
Q8018620,William_Sotheby,1,NULL,40
Q14625009,Petros_Manos_(fencer),3,NULL,40
Q15524920,Horace_Howard_Furness,3,NULL,40
Q16065601,Thomas_Roscoe,1,NULL,40
Q16857813,John_Le_Keux,1,NULL,40
Q17928831,Antonie_Frederik_Zürcher,1,NULL,40
Q3188,Jackie_Stewart,1,NULL,40
Q3356,Antiochus_IV_Epiphanes,2,NULL,40
Q7498,Emperor_Duzong,7,NULL,40
Q10494,Alain_Prost,1,NULL,40
Q16628,Wen_Jiabao,2,NULL,40
Q26798,Nijinsky_(horse),14,NULL,40
Q39595,Ptolemy_IV_Philopator,1,NULL,40
Q39952,Ptolemy_VI_Philometor,4,NULL,40
Q40512,Omar_Ali_Saifuddien_III,4,NULL,40
Q41608,Constantine_VII,2,NULL,40
Q44228,Leonidas_I,1,NULL,40
Q44781,Erik_Zabel,1,NULL,40
Q46172,Denis_Thatcher,2,NULL,40
Q52183,Sheikh_Hasina,1,NULL,40
Q53294,Arvid_Lindman,3,NULL,40
Q53440,Bolesław_II_the_Generous,1,NULL,40
Q53460,Konrad_I_of_Masovia,4,NULL,40
Q57263,William_II_of_Württemberg,1,NULL,40
Q57284,Ólafur_Ragnar_Grímsson,2,NULL,40
Q58039,Christoph_von_Dohnányi,1,NULL,40
Q59837,Jorge_Guillén,2,NULL,40
Q60739,François_de_Cuvilliés,1,NULL,40
Q61166,Johannes_Wislicenus,1,NULL,40
Q61207,Prince_Frederick_of_Hesse-Kassel,4,NULL,40
Q61276,Andrey_Osterman,3,NULL,40
Q61345,Princess_Alexandra_of_Saxe-Coburg_and_Gotha,2,NULL,40
Q61777,Prince_George_William_of_Hanover_(1915–2006),3,NULL,40
Q62816,Duke_Peter_Georgievich_of_Oldenburg,6,NULL,40
Q62870,Stephen_Cook,1,NULL,40
Q64129,Yusuf_al-Qaradawi,1,NULL,40
Q64154,Joseph_Anselm_Feuerbach,1,NULL,40
Q64462,Princess_Charlotte_of_Saxe-Hildburghausen,4,NULL,40
Q318209,Shintaro_Abe,2,2,40
Q533883,Tricia_Leigh_Fisher,1,2,40
Q436150,Simon_Le_Bon,1,3,40
Q463877,Melinda_Gates,3,3,40
Q7183626,Philip_Goodhart,1,7,40
Q63397,Gustav_Jäger_(naturalist),8,9,40
Q67527,Georg_Milbradt,NULL,2,40
Q71508,Charles_M._Huber,NULL,4,40
Q86955,Gabriel_von_Seidl,NULL,5,40
Q112167,Boris_Kodjoe,NULL,2,40
Q152335,László_Sólyom,NULL,2,40
Q160157,Joe_Lieberman,NULL,4,40
Q189547,Marcia_Cross,NULL,2,40
Q230180,Courtney_Thorne-Smith,NULL,1,40
Q231004,Patricia_Heaton,NULL,4,40
Q231405,Sara_Gilbert,NULL,3,40
Q232968,Kathryn_Morris,NULL,2,40
Q233295,Tila_Tequila,NULL,1,40
Q239181,Betsy_Russell,NULL,2,40
Q241471,Gina_Torres,NULL,1,40
Q242493,Junko_Takeuchi,NULL,1,40
Q242949,Danica_McKellar,NULL,1,40
Q260184,Eva_Amurri,NULL,1,40
Q267107,Lucretia_Mott,NULL,6,40
Q298985,William_R._King,NULL,0,40
Q310831,James_S._Sherman,NULL,3,40
Q312015,Alexis_Tsipras,NULL,2,40
Q315979,Malcolm_Fraser,NULL,4,40
Q333937,Michael_Gove,NULL,2,40
Q345481,Piet_de_Jong,NULL,3,40
Q355522,Mitch_McConnell,NULL,3,40
Q381104,Kari_Hotakainen,NULL,2,40
Q381670,Chuck_Hagel,NULL,2,40
Q449114,Laura_Ashley,NULL,4,40
Q450471,Helene_Costello,NULL,1,40
Q518779,Leo_Ryan,NULL,5,40
Q525716,Jonathan_Jackson_(actor),NULL,3,40
Q612192,Thomas_Hooker,NULL,6,40
Q704395,Kyle_Gallner,NULL,2,40
Q716617,Robert_Fuller_(actor),NULL,3,40
Q730580,Peter_R._Orszag,NULL,4,40
Q923806,William_Massey,NULL,7,40
Q937091,Robert_Hue,NULL,2,40
Q979131,Louis_Theroux,NULL,3,40
Q1274453,Michael_Tollin,NULL,2,40
Q1293637,Jack_Wagner_(actor),NULL,3,40
Q1982054,Andreas_Burnier,NULL,2,40
Q2298313,Reza_Aslan,NULL,2,40
Q2325642,Stacey_Sher,NULL,2,40
Q2965115,Christian_Campbell,NULL,1,40
Q11270,Fulgencio_Batista,NULL,8,40
Q17905,Martin_Schulz,NULL,2,40
Q40087,Justin_Chambers,NULL,5,40
Q55836,Gabriel_Narutowicz,NULL,2,40
Q57505,Franz_Josef_Jung,NULL,3,40
Q57682,Matthias_Platzeck,NULL,3,40
Q66561,Prince_Konrad_of_Bavaria,2,NULL,39
Q67522,Franz_Hessel,1,NULL,39
Q67908,Theodor_Hartig,1,NULL,39
Q69910,Duke_Louis_of_Mecklenburg-Schwerin,2,NULL,39
Q70249,Hans_Daniel_Ludwig_Friedrich_Hassenpflug,1,NULL,39
Q70518,Johann_Severin_Vater,1,NULL,39
Q70768,Princess_Maria_Ludwiga_Theresia_of_Bavaria,2,NULL,39
Q70835,Georg_Ludwig_Hartig,1,NULL,39
Q70932,Prince_William_of_Schaumburg-Lippe,6,NULL,39
Q71599,Johannes_Buxtorf,1,NULL,39
