Q4786802,https://en.wikipedia.org/wiki/Archie_Stirling,2,2,0.402,T,"The couple had [two] sons , William_Rory_Alexander_Stirling , born on 15 December 1965 , and Ludovic_David_Stirling , born on 29 April 1967 .",
Q7180681,https://en.wikipedia.org/wiki/Pharamond_II,0,0,0,,,
Q121033,https://en.wikipedia.org/wiki/Urs_Schwarzenbach,2,2,0.1917,T,The couple have [two] children .,
Q3115393,https://en.wikipedia.org/wiki/Grant_Haskin,0,0,0,,,
Q3385801,https://en.wikipedia.org/wiki/Pierre_Lassonde,0,0,0,,,
Q4708856,https://en.wikipedia.org/wiki/Alauddin_al-Kahar,5,5,0.3016,T,"According to the relatively trustworthy chronicle Bustanus_Salatin , Alauddin had [five] sons :",
Q17004191,https://en.wikipedia.org/wiki/Meyliservet_Kadınefendi,1,2,0.1799,F,"After remaining in Italy for more than eight years , the [two] sisters returned to Istanbul where they lived a lonely life .",
Q6733663,https://en.wikipedia.org/wiki/Mahdi_Al_Tajir,5,5,0.1663,T,Al_Tajir is married with [five] children .,
Q1069286,https://en.wikipedia.org/wiki/Xin_Pi,0,0,0,,,
Q7441703,https://en.wikipedia.org/wiki/Searching_(horse),0,0,0,,,
Q7933493,https://en.wikipedia.org/wiki/Vipin_Reshammiya,2,2,0.3452,T,"Vipin is married to Madhu and they have [two] sons , Jayesh and Himesh .",
Q19661203,https://en.wikipedia.org/wiki/Yasho_Brahma_Shah,2,0,0,,,
Q19663057,https://en.wikipedia.org/wiki/Zhu_Xingliang,1,1,0.1405,T,"He is married with [one] child and lives in Suzhou , China .",
Q5349023,https://en.wikipedia.org/wiki/Eight_Thirty,0,0,0,,,
Q15707067,https://en.wikipedia.org/wiki/Ilanaga_of_Anuradhapura,0,0,0,,,
Q4667238,https://en.wikipedia.org/wiki/Empress_Dowager_Xiaoding,1,0,0,,,
,,,,,,,
,,,,,tp,fp,total
,,,,,39,83,178
