Q311138,3,NULL,50
Q312013,2,NULL,50
Q312104,3,NULL,50
Q312351,5,NULL,50
Q313745,2,NULL,50
Q314346,4,NULL,50
Q315726,1,NULL,50
Q316524,5,NULL,50
Q324719,1,NULL,50
Q328747,1,NULL,50
Q332969,2,NULL,50
Q333787,2,NULL,50
Q334088,2,NULL,50
Q334980,2,NULL,50
Q335008,1,NULL,50
Q335260,2,NULL,50
Q335502,2,NULL,50
Q336084,4,NULL,50
Q348890,1,NULL,50
Q349287,2,NULL,50
Q349296,7,NULL,50
Q355755,1,NULL,50
Q357269,4,NULL,50
Q358158,1,NULL,50
Q358497,1,NULL,50
Q366325,2,NULL,50
Q369973,4,NULL,50
Q378470,5,NULL,50
Q378727,1,NULL,50
Q379941,1,NULL,50
Q379949,1,NULL,50
Q380506,1,NULL,50
Q380645,2,NULL,50
Q381924,1,NULL,50
Q385217,1,NULL,50
Q386816,3,NULL,50
Q422726,1,NULL,50
Q432357,2,NULL,50
Q432771,2,NULL,50
Q433942,1,NULL,50
Q437001,6,NULL,50
Q442619,3,NULL,50
Q443062,1,NULL,50
Q444290,2,NULL,50
Q445056,1,NULL,50
Q445306,1,NULL,50
Q454017,3,NULL,50
Q454827,4,NULL,50
Q454851,2,NULL,50
Q458455,1,NULL,50
Q459423,1,NULL,50
Q459947,5,NULL,50
Q461044,4,NULL,50
Q464449,3,NULL,50
Q464674,3,NULL,50
Q466947,1,NULL,50
Q466955,1,NULL,50
Q469059,2,NULL,50
Q470528,3,NULL,50
Q481274,3,NULL,50
Q500546,1,NULL,50
Q505270,2,NULL,50
Q506216,5,NULL,50
Q507807,1,NULL,50
Q510336,1,NULL,50
Q517118,1,NULL,50
Q517710,1,NULL,50
Q527944,1,NULL,50
Q529696,1,NULL,50
Q532958,1,NULL,50
Q551726,2,NULL,50
Q552414,5,NULL,50
Q552443,3,NULL,50
Q555015,5,NULL,50
Q557026,4,NULL,50
Q558253,3,NULL,50
Q558522,1,NULL,50
Q565445,4,NULL,50
Q567163,5,NULL,50
Q567547,1,NULL,50
Q570195,3,NULL,50
Q570237,4,NULL,50
Q585590,3,NULL,50
Q590487,3,NULL,50
Q613136,1,NULL,50
Q623180,1,NULL,50
Q635214,3,NULL,50
Q658479,1,NULL,50
Q668049,2,NULL,50
Q672099,2,NULL,50
Q684020,1,NULL,50
Q692434,1,NULL,50
Q693603,6,NULL,50
Q695929,4,NULL,50
Q714739,2,NULL,50
Q715048,5,NULL,50
Q719990,1,NULL,50
Q720073,2,NULL,50
Q724323,1,NULL,50
Q724707,1,NULL,50
Q725605,1,NULL,50
Q726243,2,NULL,50
Q729082,1,NULL,50
Q726293,1,NULL,50
Q727629,1,NULL,50
Q754131,2,NULL,50
Q784784,4,NULL,50
Q813553,1,NULL,50
Q871444,1,NULL,50
Q892108,1,NULL,50
Q930679,2,NULL,50
Q935424,3,NULL,50
Q946733,1,NULL,50
Q953878,3,NULL,50
Q966565,1,NULL,50
Q969113,3,NULL,50
Q970408,1,NULL,50
Q1043589,1,NULL,50
Q1063413,2,NULL,50
Q1071598,15,NULL,50
Q1076801,9,NULL,50
Q1206743,2,NULL,50
Q1340677,1,NULL,50
Q1358924,1,NULL,50
Q1378815,1,NULL,50
Q1384129,5,NULL,50
Q1391533,1,NULL,50
Q1452908,3,NULL,50
Q1702168,1,NULL,50
Q1960565,1,NULL,50
Q1983347,5,NULL,50
Q2004409,2,NULL,50
Q2126562,3,NULL,50
Q2347996,2,NULL,50
Q2445017,1,NULL,50
Q2484224,1,NULL,50
Q2526705,2,NULL,50
Q2556248,3,NULL,50
Q2747886,1,NULL,50
Q2848699,1,NULL,50
Q2856788,1,NULL,50
Q2910117,2,NULL,50
Q2960969,1,NULL,50
Q3025045,1,NULL,50
Q3047509,1,NULL,50
Q3087909,1,NULL,50
Q3127508,1,NULL,50
Q3173186,1,NULL,50
Q3369500,1,NULL,50
Q4901800,1,NULL,50
Q5225034,1,NULL,50
Q5512143,1,NULL,50
Q7347739,2,NULL,50
Q8257139,6,NULL,50
Q10768878,8,NULL,50
Q11074110,1,NULL,50
Q12238128,2,NULL,50
Q1423,1,NULL,50
Q9333,1,NULL,50
Q14304,8,NULL,50
Q29032,2,NULL,50
Q31481,1,NULL,50
Q36760,5,NULL,50
Q37070,4,NULL,50
Q40722,1,NULL,50
Q41610,3,NULL,50
Q44132,3,NULL,50
Q45239,1,NULL,50
Q47231,4,NULL,50
Q47842,1,NULL,50
Q49686,2,NULL,50
Q54017,1,NULL,50
Q57528,3,NULL,50
Q58632,1,NULL,50
Q60438,4,NULL,50
Q60505,4,NULL,50
Q60949,9,NULL,50
Q61491,5,NULL,50
Q61587,2,NULL,50
Q62063,7,NULL,50
Q62481,9,NULL,50
Q62605,1,NULL,50
Q63173,1,NULL,50
Q64905,12,NULL,50
Q76717,3,3,50
Q183703,1,3,50
Q216700,1,3,50
Q374229,1,4,50
Q73930,NULL,2,50
Q204132,NULL,1,50
Q229442,NULL,1,50
Q231197,NULL,1,50
Q236010,NULL,2,50
Q240377,NULL,1,50
Q259679,NULL,3,50
Q272917,NULL,1,50
Q273474,NULL,2,50
Q310594,NULL,4,50
Q315208,NULL,3,50
Q332323,NULL,3,50
Q356109,NULL,2,50
Q440054,NULL,1,50
Q508843,NULL,2,50
Q719134,NULL,3,50
Q726298,NULL,1,50
Q846557,NULL,3,50
Q942932,NULL,5,50
Q1347274,NULL,3,50
Q1703564,NULL,3,50
Q2142133,NULL,12,50
Q4223,NULL,1,50
Q19182,NULL,1,50
Q19201,NULL,2,50
Q66447,1,NULL,49
Q66551,3,NULL,49
Q66889,2,NULL,49
Q69395,3,NULL,49
Q69462,6,NULL,49
Q69566,1,NULL,49
Q70880,2,NULL,49
Q72919,4,NULL,49
Q75481,12,NULL,49
Q76346,3,NULL,49
Q76351,2,NULL,49
Q77606,1,NULL,49
Q77969,2,NULL,49
Q78541,6,NULL,49
Q86572,1,NULL,49
Q87610,3,NULL,49
Q91175,3,NULL,49
Q94765,1,NULL,49
Q105290,2,NULL,49
Q108442,3,NULL,49
Q112108,3,NULL,49
Q117101,2,NULL,49
Q118320,2,NULL,49
Q129368,1,NULL,49
Q153940,3,NULL,49
Q154423,1,NULL,49
Q154920,2,NULL,49
Q156041,6,NULL,49
Q159946,1,NULL,49
Q161381,3,NULL,49
Q161582,3,NULL,49
Q164535,2,NULL,49
Q166028,6,NULL,49
Q170473,19,NULL,49
Q172056,1,NULL,49
Q173998,2,NULL,49
Q174971,1,NULL,49
Q175833,4,NULL,49
Q182011,1,NULL,49
Q184351,1,NULL,49
Q202289,1,NULL,49
Q207879,1,NULL,49
Q213681,1,NULL,49
Q213927,2,NULL,49
Q214050,11,NULL,49
Q215903,7,NULL,49
Q216630,3,NULL,49
Q223183,1,NULL,49
Q225604,2,NULL,49
Q229901,1,NULL,49
Q230873,4,NULL,49
Q231111,3,NULL,49
Q232176,1,NULL,49
Q232801,1,NULL,49
Q234047,4,NULL,49
Q234195,1,NULL,49
Q234370,1,NULL,49
Q234893,1,NULL,49
Q235591,1,NULL,49
Q237501,2,NULL,49
Q237717,8,NULL,49
Q242862,3,NULL,49
Q243118,11,NULL,49
Q245355,1,NULL,49
Q246915,2,NULL,49
Q257217,2,NULL,49
Q271382,2,NULL,49
Q273883,1,NULL,49
Q274342,1,NULL,49
Q276938,7,NULL,49
Q281170,1,NULL,49
Q293464,2,NULL,49
Q296673,1,NULL,49
Q299378,2,NULL,49
Q299612,2,NULL,49
Q302910,1,NULL,49
Q305497,1,NULL,49
Q309995,1,NULL,49
Q311993,2,NULL,49
Q313005,2,NULL,49
Q313618,1,NULL,49
Q313846,1,NULL,49
Q314378,4,NULL,49
Q315610,1,NULL,49
Q316859,2,NULL,49
Q318478,3,NULL,49
Q319439,6,NULL,49
Q320604,2,NULL,49
Q324276,3,NULL,49
Q327888,4,NULL,49
Q328504,1,NULL,49
Q332704,5,NULL,49
Q332783,2,NULL,49
Q333285,1,NULL,49
Q334120,2,NULL,49
Q334312,17,NULL,49
Q334620,4,NULL,49
Q335078,2,NULL,49
Q336320,1,NULL,49
Q336657,2,NULL,49
Q337737,1,NULL,49
Q344816,1,NULL,49
Q345538,1,NULL,49
Q347013,7,NULL,49
Q350186,4,NULL,49
Q353866,1,NULL,49
Q355288,4,NULL,49
Q357798,1,NULL,49
Q358231,3,NULL,49
Q359424,1,NULL,49
Q362349,1,NULL,49
Q367415,4,NULL,49
Q378116,1,NULL,49
Q378483,11,NULL,49
Q379229,1,NULL,49
Q380088,5,NULL,49
Q386438,1,NULL,49
Q426677,3,NULL,49
Q435203,2,NULL,49
Q441378,3,NULL,49
Q445510,1,NULL,49
Q447802,2,NULL,49
Q448877,4,NULL,49
Q449296,3,NULL,49
Q451030,1,NULL,49
Q451724,1,NULL,49
Q451828,3,NULL,49
Q462529,7,NULL,49
Q464267,3,NULL,49
Q465844,2,NULL,49
Q466230,6,NULL,49
Q467019,8,NULL,49
Q468476,2,NULL,49
Q468567,7,NULL,49
Q471402,1,NULL,49
Q477325,8,NULL,49
Q479440,3,NULL,49
Q481477,1,NULL,49
Q486088,1,NULL,49
Q498046,1,NULL,49
Q502885,3,NULL,49
Q503063,7,NULL,49
Q507964,3,NULL,49
Q528261,1,NULL,49
Q531486,1,NULL,49
Q540981,1,NULL,49
Q553292,5,NULL,49
Q559029,2,NULL,49
Q570596,7,NULL,49
Q634623,2,NULL,49
Q655778,2,NULL,49
Q658916,2,NULL,49
Q669685,1,NULL,49
Q690593,1,NULL,49
Q703153,1,NULL,49
Q707695,1,NULL,49
Q707878,1,NULL,49
Q708265,15,NULL,49
Q711132,1,NULL,49
Q712889,1,NULL,49
Q716197,1,NULL,49
Q717265,2,NULL,49
Q722359,2,NULL,49
Q723643,1,NULL,49
Q728173,1,NULL,49
Q739052,1,NULL,49
Q764156,2,NULL,49
Q819667,5,NULL,49
Q837912,4,NULL,49
Q874936,1,NULL,49
Q921825,3,NULL,49
Q937550,1,NULL,49
Q947291,3,NULL,49
Q952737,1,NULL,49
Q967015,5,NULL,49
Q984253,3,NULL,49
Q1010602,1,NULL,49
Q1065491,1,NULL,49
Q1066169,2,NULL,49
Q1111208,4,NULL,49
Q1238180,1,NULL,49
Q1275305,13,NULL,49
Q1282505,3,NULL,49
Q1287372,1,NULL,49
Q1368035,6,NULL,49
Q1372471,6,NULL,49
Q1375484,1,NULL,49
Q1380534,1,NULL,49
Q1380793,1,NULL,49
Q1389258,2,NULL,49
Q1395000,3,NULL,49
Q1403669,1,NULL,49
Q1445745,1,NULL,49
Q1509041,1,NULL,49
Q1553925,1,NULL,49
Q1656814,1,NULL,49
Q1805782,2,NULL,49
Q1969461,1,NULL,49
Q2134060,1,NULL,49
Q2211749,4,NULL,49
Q2525549,1,NULL,49
Q2628071,1,NULL,49
Q2705483,2,NULL,49
Q2755833,1,NULL,49
Q2825325,4,NULL,49
Q2898210,1,NULL,49
Q2903404,1,NULL,49
Q2910768,2,NULL,49
Q2932464,1,NULL,49
Q3094173,1,NULL,49
Q3275351,8,NULL,49
Q3356848,3,NULL,49
Q6323697,1,NULL,49
Q8007620,3,NULL,49
Q8007723,2,NULL,49
Q11095397,1,NULL,49
Q11104386,4,NULL,49
Q475,1,NULL,49
Q1421,1,NULL,49
Q3350,7,NULL,49
Q7336,2,NULL,49
Q9994,3,NULL,49
Q16597,2,NULL,49
Q27932,3,NULL,49
Q32024,2,NULL,49
Q36456,1,NULL,49
Q40930,6,NULL,49
Q42891,1,NULL,49
Q44704,1,NULL,49
Q46696,4,NULL,49
Q49465,1,NULL,49
Q53660,1,NULL,49
Q54040,1,NULL,49
Q55720,2,NULL,49
Q56029,1,NULL,49
Q57399,1,NULL,49
Q58051,1,NULL,49
Q58217,1,NULL,49
Q58907,4,NULL,49
Q60139,2,NULL,49
Q60292,4,NULL,49
Q60504,3,NULL,49
Q60579,2,NULL,49
Q60697,1,NULL,49
Q61188,1,NULL,49
Q61275,1,NULL,49
Q61318,3,NULL,49
Q62217,2,NULL,49
Q62263,3,NULL,49
Q62553,6,NULL,49
Q62593,2,NULL,49
Q63095,4,NULL,49
Q63679,4,NULL,49
Q64509,2,NULL,49
Q230045,2,2,49
Q238432,2,2,49
Q71018,2,3,49
Q115962,NULL,2,49
Q133112,NULL,3,49
Q133308,NULL,2,49
Q194187,NULL,1,49
Q201795,NULL,2,49
Q216160,NULL,3,49
Q230512,NULL,6,49
Q233022,NULL,2,49
Q233843,NULL,3,49
Q258854,NULL,2,49
Q275440,NULL,2,49
Q294147,NULL,6,49
Q333735,NULL,4,49
Q348755,NULL,3,49
Q435434,NULL,1,49
Q553254,NULL,2,49
Q648897,NULL,1,49
Q674280,NULL,3,49
Q713467,NULL,0,49
Q734495,NULL,2,49
Q837676,NULL,2,49
Q888007,NULL,2,49
Q1563211,NULL,1,49
Q1584789,NULL,4,49
Q3028225,NULL,1,49
Q4907192,NULL,1,49
Q4934,NULL,2,49
Q26424,NULL,1,49
Q40248,NULL,3,49
Q66123,4,NULL,48
Q66698,4,NULL,48
Q67767,6,NULL,48
Q69764,6,NULL,48
Q70636,5,NULL,48
Q75151,1,NULL,48
Q76575,3,NULL,48
Q76625,1,NULL,48
Q77744,2,NULL,48
Q78794,1,NULL,48
Q83100,2,NULL,48
Q90147,1,NULL,48
Q91230,1,NULL,48
Q95904,1,NULL,48
Q96261,3,NULL,48
Q102865,3,NULL,48
Q105480,1,NULL,48
Q109676,1,NULL,48
Q116736,1,NULL,48
Q126513,1,NULL,48
Q127369,4,NULL,48
Q128672,2,NULL,48
Q130818,7,NULL,48
Q131077,1,NULL,48
Q133808,4,NULL,48
Q156390,2,NULL,48
Q156949,4,NULL,48
Q157159,1,NULL,48
Q157776,4,NULL,48
Q157884,3,NULL,48
Q160614,1,NULL,48
Q164346,2,NULL,48
Q171428,1,NULL,48
Q178344,1,NULL,48
Q185126,6,NULL,48
Q186391,2,NULL,48
Q183246,1,NULL,48
Q187720,2,NULL,48
Q189371,14,NULL,48
Q189714,1,NULL,48
Q209118,5,NULL,48
Q213596,1,NULL,48
Q213708,4,NULL,48
Q213715,3,NULL,48
Q213870,1,NULL,48
Q215512,4,NULL,48
Q219962,2,NULL,48
Q229162,3,NULL,48
Q229556,1,NULL,48
Q230073,2,NULL,48
Q230654,4,NULL,48
Q231463,5,NULL,48
Q231856,5,NULL,48
Q232917,1,NULL,48
Q233648,2,NULL,48
Q234241,4,NULL,48
Q234308,2,NULL,48
Q234373,1,NULL,48
Q234442,2,NULL,48
Q235061,3,NULL,48
Q235162,3,NULL,48
Q235183,6,NULL,48
Q235409,5,NULL,48
Q236970,5,NULL,48
Q237126,3,NULL,48
Q237132,5,NULL,48
Q237510,2,NULL,48
Q237889,1,NULL,48
Q238302,3,NULL,48
Q241191,2,NULL,48
Q241245,5,NULL,48
Q241350,5,NULL,48
Q241386,1,NULL,48
Q242832,2,NULL,48
Q253796,4,NULL,48
Q261082,4,NULL,48
Q266025,7,NULL,48
Q266084,1,NULL,48
Q267683,1,NULL,48
Q269702,4,NULL,48
Q271940,2,NULL,48
Q275358,2,NULL,48
Q284051,2,NULL,48
Q286253,2,NULL,48
Q287976,1,NULL,48
Q288925,1,NULL,48
Q290331,1,NULL,48
Q291948,5,NULL,48
Q294169,1,NULL,48
Q296863,5,NULL,48
Q299563,2,NULL,48
Q311808,3,NULL,48
Q312365,1,NULL,48
Q312747,1,NULL,48
Q313119,6,NULL,48
Q313429,2,NULL,48
Q315076,1,NULL,48
Q319816,2,NULL,48
Q322257,2,NULL,48
Q325487,1,NULL,48
Q326179,1,NULL,48
Q327020,2,NULL,48
Q327477,1,NULL,48
Q327994,4,NULL,48
Q332170,5,NULL,48
Q332516,3,NULL,48
Q332722,3,NULL,48
Q332731,3,NULL,48
Q332733,1,NULL,48
Q334953,4,NULL,48
Q335544,2,NULL,48
Q336065,1,NULL,48
Q339824,4,NULL,48
Q343990,5,NULL,48
Q349948,4,NULL,48
Q350198,1,NULL,48
Q351856,3,NULL,48
Q356397,2,NULL,48
Q357539,5,NULL,48
Q361369,8,NULL,48
Q365243,1,NULL,48
Q366745,1,NULL,48
Q369681,2,NULL,48
Q370107,1,NULL,48
Q373949,5,NULL,48
Q374479,1,NULL,48
Q374757,1,NULL,48
Q375744,1,NULL,48
Q376090,2,NULL,48
Q382226,1,NULL,48
Q391058,1,NULL,48
Q430672,3,NULL,48
Q430973,2,NULL,48
Q431272,3,NULL,48
Q433161,2,NULL,48
Q434826,8,NULL,48
Q435135,1,NULL,48
Q440538,5,NULL,48
Q440996,1,NULL,48
Q442252,1,NULL,48
Q442963,1,NULL,48
Q446858,2,NULL,48
Q456454,7,NULL,48
Q458752,1,NULL,48
Q459032,1,NULL,48
Q459887,1,NULL,48
Q461227,2,NULL,48
Q464104,1,NULL,48
Q464367,1,NULL,48
Q469731,6,NULL,48
Q470534,4,NULL,48
Q475067,1,NULL,48
Q485490,1,NULL,48
Q487043,4,NULL,48
Q508799,2,NULL,48
Q511513,1,NULL,48
Q513514,2,NULL,48
Q516349,2,NULL,48
Q517743,1,NULL,48
Q519588,2,NULL,48
Q520726,1,NULL,48
Q522153,6,NULL,48
Q524491,7,NULL,48
Q525916,1,NULL,48
Q526028,3,NULL,48
Q540665,2,NULL,48
Q540994,4,NULL,48
Q547017,5,NULL,48
Q547033,2,NULL,48
Q548723,1,NULL,48
Q551885,1,NULL,48
Q553742,1,NULL,48
Q555336,2,NULL,48
Q555575,2,NULL,48
Q589355,1,NULL,48
Q594644,1,NULL,48
Q596352,1,NULL,48
Q603057,2,NULL,48
Q603075,2,NULL,48
Q603352,4,NULL,48
Q630646,1,NULL,48
Q664223,4,NULL,48
Q698672,5,NULL,48
Q700033,1,NULL,48
Q700644,5,NULL,48
Q704123,3,NULL,48
Q706068,2,NULL,48
Q709977,1,NULL,48
Q715198,1,NULL,48
Q725328,1,NULL,48
Q727953,2,NULL,48
Q740782,1,NULL,48
Q762507,2,NULL,48
Q813280,2,NULL,48
Q822372,2,NULL,48
Q878708,1,NULL,48
Q902546,1,NULL,48
Q918587,1,NULL,48
Q919515,1,NULL,48
Q934413,1,NULL,48
Q935962,3,NULL,48
Q937415,1,NULL,48
Q940298,1,NULL,48
Q958594,1,NULL,48
Q971382,1,NULL,48
Q982982,1,NULL,48
Q1036784,7,NULL,48
Q1054305,3,NULL,48
Q1054316,1,NULL,48
Q1071576,11,NULL,48
Q1096563,1,NULL,48
Q1125417,5,NULL,48
Q1133621,1,NULL,48
Q1142446,6,NULL,48
Q1149441,12,NULL,48
Q1188704,1,NULL,48
Q1189495,8,NULL,48
Q1252342,3,NULL,48
Q1321988,1,NULL,48
Q1335576,6,NULL,48
Q1346291,2,NULL,48
Q1355698,1,NULL,48
Q1357129,1,NULL,48
Q1369513,2,NULL,48
Q1371153,2,NULL,48
Q1379005,2,NULL,48
Q1398806,1,NULL,48
Q1471436,4,NULL,48
Q1515364,1,NULL,48
Q1556803,1,NULL,48
Q1685409,1,NULL,48
Q1730812,1,NULL,48
Q1738050,2,NULL,48
Q1750491,1,NULL,48
Q1791364,1,NULL,48
Q1806985,2,NULL,48
Q1817966,1,NULL,48
Q1926870,1,NULL,48
Q1942017,1,NULL,48
Q1991420,5,NULL,48
Q2028040,1,NULL,48
Q2083681,1,NULL,48
Q2094347,1,NULL,48
Q2370847,1,NULL,48
Q2411883,3,NULL,48
Q2446852,1,NULL,48
Q2475967,1,NULL,48
Q2561913,1,NULL,48
Q2580935,1,NULL,48
Q2618343,1,NULL,48
Q2628753,1,NULL,48
Q2805655,1,NULL,48
Q2865057,1,NULL,48
Q2916703,1,NULL,48
Q2991169,1,NULL,48
Q3045098,1,NULL,48
Q3090649,4,NULL,48
Q3379186,1,NULL,48
Q3385717,1,NULL,48
Q3442206,1,NULL,48
Q3609234,1,NULL,48
Q3740753,2,NULL,48
Q4171067,3,NULL,48
Q4775374,2,NULL,48
Q5538104,1,NULL,48
Q5565890,3,NULL,48
Q5902829,1,NULL,48
Q6240419,2,NULL,48
Q6255995,1,NULL,48
Q6260401,2,NULL,48
Q6529244,1,NULL,48
Q7529108,2,NULL,48
Q10856511,3,NULL,48
Q10946191,1,NULL,48
Q12303298,11,NULL,48
Q18510587,2,NULL,48
Q18529938,1,NULL,48
Q498,2,NULL,48
Q3128,1,NULL,48
Q12903,2,NULL,48
Q17163,1,NULL,48
Q25318,1,NULL,48
Q27610,1,NULL,48
Q28468,3,NULL,48
Q29152,4,NULL,48
Q24,1,NULL,48
Q41129,1,NULL,48
Q41600,7,NULL,48
Q41852,4,NULL,48
Q44344,1,NULL,48
Q44927,2,NULL,48
Q45844,4,NULL,48
Q53300,4,NULL,48
Q53444,1,NULL,48
Q57179,1,NULL,48
Q57327,2,NULL,48
Q57658,4,NULL,48
Q57950,6,NULL,48
Q58077,1,NULL,48
Q60610,4,NULL,48
Q60741,3,NULL,48
Q61258,3,NULL,48
Q61624,2,NULL,48
Q62096,1,NULL,48
Q62265,4,NULL,48
Q63704,2,NULL,48
Q65533,2,NULL,48
Q64193,2,NULL,48
Q64464,3,NULL,48
Q374220,1,1,48
Q442497,1,2,48
Q275958,4,4,48
Q310839,1,4,48
Q273212,1,5,48
Q152773,NULL,2,48
Q160202,NULL,0,48
Q179960,NULL,9,48
Q230530,NULL,3,48
Q332650,NULL,10,48
Q337470,NULL,2,48
Q348144,NULL,5,48
Q359207,NULL,2,48
Q359210,NULL,2,48
Q376176,NULL,2,48
Q468490,NULL,2,48
Q472320,NULL,2,48
Q483382,NULL,3,48
Q650219,NULL,3,48
Q847124,NULL,1,48
Q6148297,NULL,2,48
Q7377094,NULL,1,48
Q63263,NULL,2,48
Q67051,5,NULL,47
Q67712,9,NULL,47
Q69351,4,NULL,47
Q69450,2,NULL,47
Q71173,9,NULL,47
Q71353,2,NULL,47
Q71662,1,NULL,47
Q71788,3,NULL,47
Q72364,4,NULL,47
Q73346,1,NULL,47
Q74754,2,NULL,47
Q76031,1,NULL,47
Q76802,3,NULL,47
Q77069,1,NULL,47
Q78535,1,NULL,47
Q84241,1,NULL,47
Q84593,1,NULL,47
Q86940,5,NULL,47
Q91337,2,NULL,47
Q93624,3,NULL,47
Q98010,5,NULL,47
Q104741,2,NULL,47
Q112077,4,NULL,47
Q113974,1,NULL,47
Q114385,1,NULL,47
Q122794,3,NULL,47
Q129837,1,NULL,47
Q130852,2,NULL,47
Q131394,1,NULL,47
Q155824,2,NULL,47
Q156548,3,NULL,47
Q163863,2,NULL,47
Q177517,5,NULL,47
Q180455,2,NULL,47
Q186549,3,NULL,47
Q187224,1,NULL,47
Q187324,1,NULL,47
Q189139,1,NULL,47
Q189307,4,NULL,47
Q192359,1,NULL,47
Q201041,3,NULL,47
Q213720,3,NULL,47
Q214385,1,NULL,47
Q215062,4,NULL,47
Q215945,2,NULL,47
Q229871,2,NULL,47
Q231203,1,NULL,47
Q231794,3,NULL,47
Q233319,1,NULL,47
Q233631,1,NULL,47
Q233821,3,NULL,47
Q233993,1,NULL,47
Q234002,5,NULL,47
Q234156,4,NULL,47
Q234410,9,NULL,47
Q234549,5,NULL,47
Q234606,1,NULL,47
Q234715,1,NULL,47
Q235412,2,NULL,47
Q235637,2,NULL,47
Q235818,5,NULL,47
Q237321,7,NULL,47
Q239443,8,NULL,47
Q239476,4,NULL,47
Q242084,3,NULL,47
Q242947,1,NULL,47
Q252657,1,NULL,47
Q252763,2,NULL,47
Q256663,2,NULL,47
Q259543,1,NULL,47
Q259934,1,NULL,47
Q262192,4,NULL,47
Q262204,5,NULL,47
Q262420,1,NULL,47
Q264730,1,NULL,47
Q268316,6,NULL,47
Q269783,8,NULL,47
Q273068,2,NULL,47
Q273671,2,NULL,47
Q274331,5,NULL,47
Q275876,1,NULL,47
Q279924,4,NULL,47
Q285963,1,NULL,47
Q288703,2,NULL,47
Q290751,1,NULL,47
Q293538,2,NULL,47
Q294153,1,NULL,47
Q296652,6,NULL,47
Q297107,4,NULL,47
Q298636,2,NULL,47
Q311070,1,NULL,47
Q311436,1,NULL,47
Q313801,3,NULL,47
Q313829,2,NULL,47
Q314335,1,NULL,47
Q315475,3,NULL,47
Q315717,4,NULL,47
Q317929,1,NULL,47
Q327828,1,NULL,47
Q328776,2,NULL,47
Q329803,1,NULL,47
Q331755,3,NULL,47
Q332314,1,NULL,47
Q332619,4,NULL,47
Q332876,1,NULL,47
Q333744,1,NULL,47
Q334112,2,NULL,47
Q334294,1,NULL,47
Q335406,1,NULL,47
Q337671,1,NULL,47
Q338612,1,NULL,47
Q344454,1,NULL,47
Q349167,1,NULL,47
Q349246,3,NULL,47
Q350739,1,NULL,47
Q356564,2,NULL,47
Q356659,1,NULL,47
Q357821,1,NULL,47
Q361386,1,NULL,47
Q362081,1,NULL,47
Q366703,1,NULL,47
Q368966,1,NULL,47
Q372652,1,NULL,47
Q377822,3,NULL,47
Q384766,2,NULL,47
Q430950,3,NULL,47
Q431121,2,NULL,47
Q432743,1,NULL,47
Q433053,1,NULL,47
Q434304,1,NULL,47
Q434706,2,NULL,47
Q435716,2,NULL,47
Q440405,1,NULL,47
Q441628,1,NULL,47
Q444663,1,NULL,47
Q445177,1,NULL,47
Q448267,1,NULL,47
Q451109,5,NULL,47
Q451969,1,NULL,47
Q453183,4,NULL,47
Q453529,5,NULL,47
Q453701,1,NULL,47
Q454063,2,NULL,47
Q455182,4,NULL,47
Q456718,4,NULL,47
Q458801,1,NULL,47
Q465229,1,NULL,47
Q466252,6,NULL,47
Q467140,2,NULL,47
Q467611,1,NULL,47
Q467676,1,NULL,47
Q468430,1,NULL,47
Q468925,3,NULL,47
Q469269,1,NULL,47
Q470252,1,NULL,47
Q470398,1,NULL,47
Q470718,1,NULL,47
Q498098,1,NULL,47
Q505819,1,NULL,47
Q514079,3,NULL,47
Q515222,1,NULL,47
Q517162,1,NULL,47
Q523467,1,NULL,47
Q543865,3,NULL,47
Q547536,2,NULL,47
Q550612,1,NULL,47
Q553550,8,NULL,47
Q553932,1,NULL,47
Q554000,1,NULL,47
Q555926,1,NULL,47
Q557556,1,NULL,47
Q571463,3,NULL,47
Q577254,3,NULL,47
Q579407,3,NULL,47
Q598029,1,NULL,47
Q603952,1,NULL,47
Q614454,1,NULL,47
Q616068,2,NULL,47
Q625515,4,NULL,47
Q628679,3,NULL,47
Q660020,8,NULL,47
Q663856,2,NULL,47
Q690231,2,NULL,47
Q697833,1,NULL,47
Q701990,2,NULL,47
Q702722,2,NULL,47
Q703296,4,NULL,47
Q708293,1,NULL,47
Q708559,1,NULL,47
Q714960,1,NULL,47
Q719808,1,NULL,47
Q720259,1,NULL,47
Q726995,1,NULL,47
Q781934,2,NULL,47
Q858532,1,NULL,47
Q896685,1,NULL,47
Q925902,1,NULL,47
Q932272,4,NULL,47
Q935153,1,NULL,47
Q941794,2,NULL,47
Q945057,1,NULL,47
Q946151,1,NULL,47
Q949281,1,NULL,47
Q958089,1,NULL,47
Q960633,1,NULL,47
Q969739,1,NULL,47
Q972293,1,NULL,47
Q983084,5,NULL,47
Q983351,1,NULL,47
Q984399,1,NULL,47
Q993835,1,NULL,47
Q998339,2,NULL,47
Q1001254,1,NULL,47
Q1086744,1,NULL,47
Q1104636,30,NULL,47
Q1104649,22,NULL,47
Q1129329,2,NULL,47
Q1140743,1,NULL,47
Q1193077,1,NULL,47
Q1229819,2,NULL,47
Q1239152,2,NULL,47
Q1247148,1,NULL,47
Q1278923,1,NULL,47
Q1302784,4,NULL,47
Q1334444,3,NULL,47
Q1335492,1,NULL,47
Q1345186,1,NULL,47
Q1346375,1,NULL,47
Q1348195,1,NULL,47
Q1350489,3,NULL,47
Q1354410,7,NULL,47
Q1366812,1,NULL,47
Q1367562,2,NULL,47
